CAPTURE_ROUND_ID,YEAR,SEASON,DATE,TIME,MINUTES_AFTER_SUNRISE,PROPERTY_ID,PROPERTY_TYPE,RECAPTURE,BAND_NUMBER,SPECIES,SEX,MASS (g),MAX WING CHORD (mm),TAIL (mm),BILL_HEAD (mm),BILL_LENGTH (mm),BILL_WIDTH (mm),BILL_DEPTH (mm),TARSUS_SHORT (mm),TARSUS_LONG (mm),FAT SCORE ,AVIAN POX LESIONS PRESENT,SALMONELLA,DUST RUFFLE PERFORMED,ECTOPARASITES DETECTED,MITES_PRESENT,MITES_ABUNDANCE,LICE_PRESENT,LICE_ABUNDANCE,FAECAL SAMPLE COLLECTED,COCCIDIA_PRESENT,COCCIDIA_ABUNDANCE,HELMINTHS_PRESENT,HELMINTHS_ABUNDANCE
S1,2012,Spring,21/09/12,8:25,133,FAIR,Nonfeeding,,BP2947,House sparrow,M,27,77,55,31.1,12.3,7,7.5,19.1,22.1,3,0,,Yes,0,0,0,0,0,Yes,0,0,1,1
S1,2012,Spring,21/09/12,8:25,133,FAIR,Nonfeeding,,BP2946,House sparrow,M,30.5,78,58,32.5,13.8,7.4,8.3,18.6,22.1,3,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,21/09/12,10:40,268,FAIR,Nonfeeding,,BP2945,House sparrow,M,29,79,57,31.4,12.5,7.2,7.9,17.7,20.8,2,0,,Yes,0,0,0,0,0,Yes,1,6,0,0
S1,2012,Spring,21/09/12,12:11,359,FAIR,Nonfeeding,,BP2944,House sparrow,M,28.5,79,57,31.4,12.9,7.4,7.8,19.3,22.7,2,0,,Yes,0,0,0,0,0,Yes,1,3,0,0
S1,2012,Spring,24/09/12,8:10,122,FORD,Feeding,,BP2943,House sparrow,F,25.5,76,60,33.4,12,7.2,9.5,20.9,23,2,0,0,,,,,,,,,,,
S1,2012,Spring,24/09/12,10:45,277,FORD,Feeding,,BP2942,House sparrow,F,27.5,75,55,30.7,13.3,6.5,7.4,19.5,22.5,3,0,0,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,24/09/12,10:55,287,FORD,Feeding,,BP2941,House sparrow,M,27.5,83,64,32.4,11.6,6.5,7.5,21.5,23.2,,,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,24/09/12,11:25,317,FORD,Feeding,,BP2940,House sparrow,M,28,76,61,32.2,12.1,8.4,9.8,19.1,22.2,2,0,,,,,,,,,,,,
S1,2012,Spring,24/09/12,12:15,367,FORD,Feeding,,BP2938,House sparrow,M,29,75,60,31.3,12,6.1,8,18.5,20.3,3,0,,Yes,0,0,0,0,0,Yes,1,6,0,0
S1,2012,Spring,24/09/12,13:10,422,FORD,Feeding,,BP2937,House sparrow,M,28,80,58,31.6,12.7,8.4,7.7,18.4,21.4,5,0,,,,,,,,,,,,
S1,2012,Spring,24/09/12,13:10,422,FORD,Feeding,,BP2936,House sparrow,F,26,87,62,31,9.8,6.5,9.4,19.9,20,4,0,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,25/09/12,7:45,99,FORD,Feeding,,BP2935,House sparrow,F,25.5,75,56,30.3,12.7,6.6,7.9,17.1,19.9,4,0,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,25/09/12,7:45,99,FORD,Feeding,,BP2934,House sparrow,M,27.5,80,57,32.1,13.2,6.5,8.2,19.1,22.7,0,0,,,,,,,,,,,,
S1,2012,Spring,25/09/12,8:30,144,FORD,Feeding,,BP2932,House sparrow,M,26,79,58,31.4,11.8,6.2,7.6,20,22.8,1,0,,,,,,,,,,,,
S1,2012,Spring,25/09/12,11:10,304,FORD,Feeding,,BP2931,House sparrow,F,29.5,76,54,33.1,12.3,5.7,7.5,20,22.1,2,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,25/09/12,11:10,304,FORD,Feeding,,BP2930,House sparrow,F,28,74.5,54,29.9,12.1,7.1,7.8,20.1,22.8,4,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,25/09/12,12:30,384,FORD,Feeding,,BP2929,House sparrow,F,26,71,56,30.4,11.3,6.5,7.1,19.2,21.4,4,0,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,25/09/12,13:00,414,FORD,Feeding,,BP2928,House sparrow,M,27.5,78,54,31.1,12.7,6.5,8.1,18.5,21.2,4,0,,Yes,0,0,0,0,0,Yes,1,10,1,23
S1,2012,Spring,25/09/12,13:00,414,FORD,Feeding,,BP2927,House sparrow,M,27,77,56,32.1,12.7,7.2,7.4,18.2,20.9,1,0,,Yes,1,1,7,0,0,Yes,1,4,0,0
S1,2012,Spring,25/09/12,13:36,450,FORD,Feeding,,BP2926,House sparrow,F,31,74,58,31.4,12.3,7,7.8,19.6,23.2,2,0,,Yes,1,1,1,0,0,Yes,1,468,0,0
S1,2012,Spring,25/09/12,15:40,574,FORD,Feeding,,BP2924,House sparrow,M,27,77,59,30.8,11.3,7,7.1,18.9,22,3,0,,Yes,0,0,0,0,0,Yes,1,135,0,0
S1,2012,Spring,25/09/12,15:40,524,FORD,Feeding,,BP2923,House sparrow,M,28.5,77,65,31.9,11.4,7.3,7.8,17.8,20.3,4,0,,Yes,0,0,0,0,0,Yes,1,214,0,0
S1,2012,Spring,26/09/12,8:50,165,DEUX,Feeding,,BP2922,House sparrow,M,28,78,57,31.8,10.7,6.7,7.4,18.7,21.5,3,0,0,,,,,,,,,,,
S1,2012,Spring,26/09/12,8:50,165,DEUX,Feeding,,BP2921,House sparrow,M,28,78,63,32.7,11.4,7.2,7.6,18.9,21.5,4,0,0,,,,,,,,,,,
S1,2012,Spring,26/09/12,12:00,355,DEUX,Feeding,,BP2920,House sparrow,M,31.5,80,61,31.3,11.7,7.5,8.2,18.4,21.3,4,0,,,,,,,,,,,,
S1,2012,Spring,26/09/12,13:00,415,DEUX,Feeding,,BP2919,House sparrow,M,27.5,81,61,31.1,9.8,5.8,6.9,17,22,3,0,,,,,,,,Yes,1,12,0,0
S1,2012,Spring,26/09/12,13:35,450,DEUX,Feeding,,BP2918,House sparrow,F,33.5,79,61,32.1,12.5,6.6,9,18.1,21.9,2,0,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,26/09/12,13:58,473,DEUX,Feeding,,BP2917,House sparrow,M,26,79,60,32,13,7,8,19.6,23.3,3,0,,,,,,,,,,,,
S1,2012,Spring,26/09/12,13:58,473,DEUX,Feeding,,BP2916,House sparrow,M,26.5,78,57,31.3,11.1,6.6,7.8,20.2,22.4,2,0,,,,,,,,,,,,
S1,2012,Spring,26/09/12,14:30,505,DEUX,Feeding,,BP2915,House sparrow,M,29.5,79.5,61,32.5,12.9,7.6,8.9,20,23.4,4,0,,,,,,,,Yes,1,86,0,0
S1,2012,Spring,26/09/12,15:55,590,DEUX,Feeding,,BP2914,House sparrow,M,28.5,75,56,31.1,11.7,6.8,8,19.9,22.8,4,0,,,,,,,,Yes,1,151,1,29
S1,2012,Spring,27/09/12,8:15,132,DEUX,Feeding,,BP2913,House sparrow,M,27,79,57,32.7,14,7.7,7.9,18.7,21.5,1,0,0,,,,,,,,,,,
S1,2012,Spring,27/09/12,9:00,177,DEUX,Feeding,,BP2912,House sparrow,M,25.75,79,57,30.6,12.3,7.4,7.7,18.8,21.6,3,0,,,,,,,,,,,,
S1,2012,Spring,27/09/12,9:50,227,DEUX,Feeding,,BP2911,House sparrow,M,29.25,80,56,32.9,13.4,7,7.5,17.9,20.5,2,0,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,27/09/12,10:05,242,DEUX,Feeding,,BP2910,House sparrow,M,26,74,64,31.4,10.4,6.8,6.9,17.1,20.2,3,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,27/09/12,10:10,247,DEUX,Feeding,,BP2909,House sparrow,M,26.25,77,57,30.8,11.5,6.8,7.4,19.7,22.2,3,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,27/09/12,10:10,247,DEUX,Feeding,Recapture,BP1235,House sparrow,M,26,78,55,31.3,12.7,7.3,7.5,18.8,22,4,0,,,,,,,,,,,,
S1,2012,Spring,27/09/12,12:50,407,DEUX,Feeding,,BP2908,House sparrow,F,27,75,57,32.2,11.8,6.6,7.5,19.9,22.4,4,0,,,,,,,,,,,,
S1,2012,Spring,27/09/12,13:40,457,DEUX,Feeding,,BP2907,House sparrow,M,28.5,80,61,32.6,12.4,7.4,7.7,18.3,21.6,2,0,,,,,,,,,,,,
S1,2012,Spring,27/09/12,14:20,497,DEUX,Feeding,,BP2906,House sparrow,F,26.25,74,57,31.2,12.1,7.1,7.3,19.1,22.2,2,0,,,,,,,,Yes,1,529,0,0
S1,2012,Spring,27/09/12,14:20,497,DEUX,Feeding,,BP2905,House sparrow,M,25.5,76,58,30.7,10.9,7,8,17.9,21,3,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,27/09/12,14:40,517,DEUX,Feeding,,BP2904,House sparrow,M,30,81,63,32.9,12.3,7.2,7.3,19.8,23.2,4,1,,Yes,0,0,0,0,0,Yes,1,159,0,0
S1,2012,Spring,27/09/12,15:07,544,DEUX,Feeding,,BP2903,House sparrow,M,28.75,78,62,31.9,11.7,7.1,7.5,20.2,23,2,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,27/09/12,15:50,587,DEUX,Feeding,,BP2902,House sparrow,F,29.75,75,63,31.4,12.1,7.9,8,19.3,22.6,5,0,,,,,,,,,,,,
S1,2012,Spring,27/09/12,15:50,587,DEUX,Feeding,,BP2901,House sparrow,M,29.75,79,58,31.2,12.5,7.2,8,19.6,22.4,1,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,8/10/12,9:10,143,REWI,Feeding,,BP4400,House sparrow,F,26,77,55,31.6,12.4,6.7,7.8,18.3,21.6,2,0,0,Yes,1,0,0,1,9,,,,,
S1,2012,Spring,8/10/12,12:10,323,REWI,Feeding,,BP4399,House sparrow,M,30.5,78.5,57.5,31.6,12,6.8,7.8,18,21.2,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,8/10/12,14:05,438,REWI,Feeding,,BP4301,House sparrow,M,28.5,78,56,33.3,13,6.4,7.8,19.2,22,2,0,,Yes,0,0,0,0,0,Yes,1,5,0,0
S1,2012,Spring,9/10/12,8:40,115,REWI,Feeding,,BP4302,House sparrow,M,27.8,78,56,31.4,11.7,7.6,8.5,22.5,24.8,2,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,9/10/12,10:52,247,REWI,Feeding,,BP4303,House sparrow,F,24.3,78,58,32.2,12.5,6.7,7.5,19.7,22.5,0,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,9/10/12,12:50,365,REWI,Feeding,,BP4304,House sparrow,F,27.95,76,54,31.9,11.9,7.1,7.4,19.2,22,3,0,,,,,,,,Yes,1,36,0,0
S1,2012,Spring,9/10/12,13:30,405,REWI,Feeding,,BP4305,House sparrow,F,27.7,76,54,32,12.1,7.3,7.9,19.5,22.2,4,0,,Yes,1,1,1,0,0,,,,,
S1,2012,Spring,9/10/12,15:25,520,REWI,Feeding,,BP4306,House sparrow,M,29.75,79,59,31.7,12.5,7.3,7.8,17.5,20.3,4,0,,Yes,0,0,0,0,0,Yes,1,15,0,0
S1,2012,Spring,10/10/12,9:25,161,BAYS,Nonfeeding,,BP4307,House sparrow,F,24,76,55,31.7,12.6,7.5,7.7,18.3,22,1,0,0,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,11/10/12,9:00,138,BAYS,Nonfeeding,,BP4398,House sparrow,M,25,78,56,31.7,11.6,7.3,7.9,17.7,20.3,2,0,0,Yes,1,1,38,0,0,,,,,
S1,2012,Spring,11/10/12,9:00,138,BAYS,Nonfeeding,,BP4397,House sparrow,F,28.5,75,54,32.2,12.9,6.9,6.6,18.1,22.1,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,11/10/12,13:25,403,BAYS,Nonfeeding,,BP4396,House sparrow,F,27,74.5,55,32.2,12.5,6.8,7.3,18.8,21.5,2,0,,Yes,0,0,0,0,0,Yes,1,13,0,0
S1,2012,Spring,12/10/12,9:20,159,MCDO,Nonfeeding,,BP4308,House sparrow,M,26.5,79,56,32.1,12,6.9,7.3,18.2,21.3,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,12/10/12,9:25,164,MCDO,Nonfeeding,,BP4309,House sparrow,F,30.5,76,56,31.6,12.5,6.5,7.8,20,22.1,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,12/10/12,9:25,164,MCDO,Nonfeeding,,BP4310,House sparrow,M,28,78,57,31.2,12,6.3,7.7,18.8,21.9,1,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,12/10/12,9:30,169,MCDO,Nonfeeding,,BP4311,House sparrow,M,26.5,82,61,32.5,12.4,7.3,8.1,19.1,22.2,1,0,,,,,,,,Yes,1,128,0,0
S1,2012,Spring,12/10/12,11:10,269,MCDO,Nonfeeding,,BP4312,House sparrow,F,31.75,78,57,32.8,12.4,6.9,8,19.8,23.1,3,0,,,,,,,,Yes,0,0,0,0
S1,2012,Spring,12/10/12,14:00,439,MCDO,Nonfeeding,,BP4313,House sparrow,M,29,78,56,31.4,11.9,7.9,7.8,18.7,22.1,2,1,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,12/10/12,15:15,514,MCDO,Nonfeeding,,BP4314,House sparrow,M,27.5,79,56,31.4,12.3,6.9,7.3,19.1,21.5,3,0,,Yes,0,0,0,0,0,Yes,1,69,0,0
S1,2012,Spring,12/10/12,15:15,514,MCDO,Nonfeeding,,BP4395,House sparrow,M,28.5,79,57,33,12,7.5,8,19.5,22.5,1,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,16/10/12,10:18,222,HINE,Nonfeeding,,BP4315,House sparrow,F,29.75,74,53,32.2,12.6,7.2,8,20,23.2,2,0,0,Yes,1,1,2,0,0,Yes,0,0,0,0
S1,2012,Spring,16/10/12,11:30,294,HINE,Nonfeeding,,BP4316,House sparrow,M,27.75,77,54.5,32.7,12.7,7.3,8.1,20.3,23,1,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S1,2012,Spring,16/10/12,12:12,336,HINE,Nonfeeding,,BP4317,House sparrow,M,30.5,81,60,33.2,13,6.8,7.7,19.6,22.6,5,0,,Yes,0,0,0,0,0,Yes,1,1,0,0
S1,2012,Spring,16/10/12,13:18,402,HINE,Nonfeeding,,BP4318,House sparrow,M,29.5,77,55,32.3,12,7.3,8.3,19.9,22.7,3,0,,Yes,0,0,0,0,0,,,,,
S1,2012,Spring,16/10/12,15:15,519,HINE,Nonfeeding,,BP4319,House sparrow,M,27.5,78,57,32.8,13,7.3,7.7,19.7,22.4,2,0,,Yes,0,0,0,0,0,Yes,1,929,0,0
A2,2013,Autumn,4/03/13,8:40,91,REWI,Feeding,,BP4320,House sparrow,F,29.75,74,56,34.4,12,7.4,8.3,18.5,21.3,3,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,4/03/13,8:40,91,REWI,Feeding,,BP4321,House sparrow,F,26,75,57,32.1,13.6,6.6,7.3,18.9,21.3,1,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,4/03/13,8:55,106,REWI,Feeding,,BP4322,House sparrow,F,26.75,66,46,32,12.9,7,7.6,18.8,21.2,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,4/03/13,9:45,156,REWI,Feeding,,BP4323,House sparrow,M,25,76,56,30.6,12.2,7,7.4,16.3,19.1,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,4/03/13,9:45,156,REWI,Feeding,,BP4324,House sparrow,M,27.5,75,57,31.5,12.3,7,7.6,19,21.1,3,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,4/03/13,12:40,331,REWI,Feeding,,BP4325,House sparrow,F-Juvenile,25.5,70,47,32.2,13.4,6.8,7.6,18.5,22,3,0,0,Yes,1,1,2,0,0,Yes,0,0,0,0
A2,2013,Autumn,4/03/13,13:25,376,REWI,Feeding,,BP4326,House sparrow,F,25.75,75,53,32,12.4,6.9,7.8,19.2,21.7,2,0,0,Yes,0,0,0,0,0,Yes,1,2,0,0
A2,2013,Autumn,5/03/13,9:05,115,REWI,Feeding,,BP4327,House sparrow,M-Juvenile,29.5,73,56,31.8,12.1,7.8,7.5,19,21.7,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,5/03/13,10:20,190,REWI,Feeding,,BP4328,House sparrow,F-Juvenile,24.25,71,57,32.1,12.4,6.6,7.4,18.9,20.7,1,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,5/03/13,11:20,250,REWI,Feeding,,BP4329,House sparrow,F-Juvenile,27.5,73,45,31.8,12.6,6.7,7.6,19,22.4,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,5/03/13,13:30,380,REWI,Feeding,,BP4330,House sparrow,M-Juvenile,27,75,52,31.9,12.5,7,7.5,20.2,23.2,1,1,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,7/03/13,12:00,288,MCDO,Nonfeeding,,BP4331,House sparrow,M,28.25,75,54,31.4,11.8,7.5,7.5,20.9,23.3,2,1,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,7/03/13,13:30,366,MCDO,Nonfeeding,,BP4332,House sparrow,M-Juvenile,28,77,58,31.5,12.4,6.3,7.7,18.4,20.8,3,0,0,Yes,0,0,0,0,0,Yes,1,4,1,50
A2,2013,Autumn,8/03/13,15:10,477,HINE,Nonfeeding,,BP4333,House sparrow,M-Juvenile,29.5,76,49,31.5,12,6.6,7.6,19.2,21.9,3,1,0,Yes,0,0,0,0,0,Yes,1,428,0,0
A2,2013,Autumn,8/03/13,15:10,477,HINE,Nonfeeding,,BP4334,House sparrow,F-Juvenile,27.25,72,52,31.5,12.4,6.6,7.3,19.9,22.7,3,0,0,,,,,,,Yes,1,22,0,0
A2,2013,Autumn,8/03/13,15:20,487,HINE,Nonfeeding,,BP4335,House sparrow,F,25.75,73,50,31.3,12.3,6.3,7.2,19.8,23.1,4,0,0,Yes,0,0,0,0,0,Yes,1,31,0,0
A2,2013,Autumn,11/03/13,12:35,320,FAIR,Nonfeeding,,BP4336,House sparrow,M-Juvenile,30,75,48,32.1,12.9,6.6,7.1,18.2,21.4,4,0,0,Yes,1,1,1,0,0,Yes,1,1,0,0
A2,2013,Autumn,11/03/13,16:00,525,FAIR,Nonfeeding,,BP4337,House sparrow,M,28.7,77,56,32,13.1,7.3,7.5,18.9,21.9,3,0,0,Yes,0,0,0,0,0,Yes,1,74,0,0
A2,2013,Autumn,12/03/13,8:25,69,FAIR,Nonfeeding,,BP4338,House sparrow,F,29.5,76,55,31.6,12.6,6.8,7.8,19.3,22.4,4,0,0,Yes,1,0,0,1,2,Yes,0,0,0,0
A2,2013,Autumn,12/03/13,8:25,69,FAIR,Nonfeeding,,BP4339,House sparrow,F-Juvenile,35.35,70,49,31.3,13.3,7.7,7.9,18.5,21.9,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,12/03/13,8:35,79,FAIR,Nonfeeding,,BP4340,House sparrow,M-Juvenile,29.25,75,48,32.9,13.1,7,8,18.3,22,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,12/03/13,9:00,104,FAIR,Nonfeeding,,BP4341,House sparrow,F,27.55,76,56,31.7,12,6.6,7.5,19.5,22,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,12/03/13,9:15,119,FAIR,Nonfeeding,,BP4342,House sparrow,M-Juvenile,30,76.5,55,32.7,12.3,7,7.7,19,22.1,2,0,0,Yes,1,1,1,0,0,Yes,0,0,0,0
A2,2013,Autumn,12/03/13,9:15,119,FAIR,Nonfeeding,,BP4343,House sparrow,M-Juvenile,31.6,77,54,31,13.7,6.9,7.9,19.7,22.5,3,0,0,Yes,1,1,3,0,0,Yes,0,0,0,0
A2,2013,Autumn,12/03/13,11:40,264,FAIR,Nonfeeding,,BP4344,House sparrow,M-Juvenile,27.6,74,48.5,31.7,13,6.4,7.5,19.8,22.9,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,12/03/13,11:40,264,FAIR,Nonfeeding,,BP4345,House sparrow,F,32.5,73,51,32.3,12.8,6.7,7.7,19.3,21.8,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,7:45,28,HOLY,Feeding,,BP4346,House sparrow,F-Juvenile,27.25,76,50,33.4,12.5,7,7.6,19,22.1,1,1,0,Yes,1,0,0,1,5,,,,,
A2,2013,Autumn,13/03/13,8:10,53,HOLY,Feeding,,BP4348,House sparrow,F,25.25,74.5,49,32.6,13,6.5,7.7,19.5,22.9,2,1,0,Yes,1,1,1,1,2,,,,,
A2,2013,Autumn,13/03/13,8:10,53,HOLY,Feeding,,BP4347,House sparrow,F,26.75,73,58,32.5,12.1,7.1,7.8,18.3,21,3,1,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,8:10,53,HOLY,Feeding,,BP4349,House sparrow,M-Juvenile,25.95,73,48,32.1,12.2,7.2,7.5,18.9,21.6,3,1,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,8:15,58,HOLY,Feeding,,BP4350,House sparrow,M-Juvenile,26.5,75,59,31.1,12.2,7.1,8.1,19.8,21.5,3,1,0,,,,,,,,,,,
A2,2013,Autumn,13/03/13,8:25,68,HOLY,Feeding,,BP4351,House sparrow,F,25.5,72,53,32.3,12.2,7.9,8.3,17.6,21.3,2,1,0,,,,,,,,,,,
A2,2013,Autumn,13/03/13,9:05,108,HOLY,Feeding,,BP4352,House sparrow,F,28,74,58,31.4,10.8,8.3,7.8,18.7,21.4,2,0,0,,,,,,,,,,,
A2,2013,Autumn,13/03/13,9:05,108,HOLY,Feeding,,BP4353,House sparrow,F,27.3,74,55,29.8,10.6,6.9,8.1,18.9,21.5,4,0,0,,,,,,,,,,,
A2,2013,Autumn,13/03/13,9:05,108,HOLY,Feeding,,BP4354,House sparrow,F,27.5,69,54,32.2,12.4,6.9,7.3,19.3,21.8,4,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,9:05,108,HOLY,Feeding,,BP4355,House sparrow,M-Juvenile,25.8,70,45,32.1,11.2,6.4,8.2,19.5,22.5,2,1,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,9:05,108,HOLY,Feeding,,BP4356,House sparrow,M-Juvenile,29.9,70,45,31.5,12.5,6.7,7.8,19.2,22.5,3,1,0,,,,,,,,,,,
A2,2013,Autumn,13/03/13,9:05,108,HOLY,Feeding,,BP4357,House sparrow,F-Juvenile,24.5,70,48,31.4,11.3,7.8,7.9,19.2,21.9,4,0,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,9:30,133,HOLY,Feeding,,BP4358,House sparrow,M,27,74,55,32.9,10.3,7.6,8.2,18.7,22,3,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,11:15,238,HOLY,Feeding,,BP4359,House sparrow,M-Juvenile,26.5,73,51,31,13.2,6.2,7.3,19.2,21.1,4,1,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,13/03/13,12:20,303,HOLY,Feeding,,BP4360,House sparrow,F-Juvenile,29,75,52,31.1,11.2,7.1,8,19.9,23.3,3,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,12:45,328,HOLY,Feeding,,BP4361,House sparrow,F-Juvenile,28.5,74,55,31.4,10.5,7.1,8,18.8,21.6,3,1,,,,,,,,,,,,
A2,2013,Autumn,13/03/13,13:15,358,HOLY,Feeding,,BP4362,House sparrow,M,31.5,79.5,66,32.7,12.4,7.2,8,19.9,23.4,4,0,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,13/03/13,14:30,433,HOLY,Feeding,,BP4363,House sparrow,F,27,73,56,30.4,11.5,7.4,7.5,19.7,22.1,,0,,Yes,0,0,0,0,0,Yes,1,83,1,2
A2,2013,Autumn,14/03/13,8:05,47,HOLY,Feeding,,BP4364,House sparrow,F-Juvenile,25.5,71,49,31.2,12.6,7,7.3,18.2,21.4,3,1,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,14/03/13,8:10,52,HOLY,Feeding,,BP4365,House sparrow,M-Juvenile,26,72.5,48,31.7,12.2,5.9,7.7,18.1,20.7,2,1,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:25,67,HOLY,Feeding,,BP4366,House sparrow,M,26,74,61,32.6,12,7.1,8,19.9,24.1,1,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:35,77,HOLY,Feeding,,BP4367,House sparrow,F,26.5,75,51,32.9,13.3,7.7,7.6,19.6,22.9,2,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4368,House sparrow,M,27,78,52,31.2,12,7.1,8,18.8,22,2,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4369,House sparrow,M,27,79,50,30.8,11.9,7,7.8,18.5,21.5,3,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4370,House sparrow,F,24.5,75,55,32.3,12.4,6.9,7.7,19.5,22.5,1,1,,Yes,1,1,1,1,1,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4371,House sparrow,M,30,78,59,33.7,12.5,6.4,8.1,19.9,23,4,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4372,House sparrow,F,27,77,51,32.5,12.2,6.9,7.6,20.3,22.4,3,1,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4373,House sparrow,F,29,76,59,32.6,12.5,7,7.5,19.8,22.9,4,1,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,8:50,92,HOLY,Feeding,,BP4374,House sparrow,F,24,73,59,31.6,12.2,6.7,7.1,18.3,21.4,3,0,,,,,,,,,,,,
A2,2013,Autumn,14/03/13,9:35,137,HOLY,Feeding,,BP4375,House sparrow,M,28,77,52,32.3,12.2,7.5,7.4,18.6,22.6,1,0,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,9:55,157,HOLY,Feeding,,BP4376,House sparrow,M-Juvenile,27,75,51,32.7,12.3,7.4,7.5,19.6,22.9,2,1,,,,,,,,Yes,0,0,1,2
A2,2013,Autumn,14/03/13,10:00,162,HOLY,Feeding,,BP4377,House sparrow,M,29,76,60,31.4,12.1,6.7,7.2,19,22.3,4,0,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,10:17,179,HOLY,Feeding,,BP4378,House sparrow,M,27,76,59,30.8,11.8,7.3,7.3,18.4,21.9,3,0,,Yes,1,0,0,1,5,,,,,
A2,2013,Autumn,14/03/13,11:05,227,HOLY,Feeding,,BP4379,House sparrow,F-Juvenile,27.75,70,47,32.5,13.3,6.8,7.2,18.4,20.5,4,1,,,,,,,,Yes,0,0,0,0
