Experiment,Date,TimeDemo,TimeTest,Temperature,Humidity,Airpressure,Block,Treatment,PhenotypeObserverFemale,PhenotypeChosenDemo,Phenotype1CourtingMale,Phenotype2CourtingMale,PhenotypeChosenTest,NumberCourtingMales,MateCopyingScores,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,10:47 AM,11:17 AM,26.1,65,1011,105,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:35 AM,12:05 PM,26.2,65,1010,106,informed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:35 AM,12:05 PM,26.2,65,1010,106,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:35 AM,12:05 PM,26.2,65,1010,106,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:35 AM,12:05 PM,26.2,65,1010,106,uninformed,Curly,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:35 AM,12:05 PM,26.2,65,1010,106,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:35 AM,12:05 PM,26.2,65,1010,106,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:45 AM,12:16 PM,26.2,65,1010,107,informed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:45 AM,12:16 PM,26.2,65,1010,107,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:45 AM,12:16 PM,26.2,65,1010,107,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:45 AM,12:16 PM,26.2,65,1010,107,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:45 AM,12:16 PM,26.2,65,1010,107,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,11:45 AM,12:16 PM,26.2,65,1010,107,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,12:31 PM,1:03 PM,26.2,65,1010,108,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,12:31 PM,1:03 PM,26.2,65,1010,108,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,12:31 PM,1:03 PM,26.2,65,1010,108,uninformed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,12:31 PM,1:03 PM,26.2,65,1010,108,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,12:31 PM,1:03 PM,26.2,65,1010,108,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/13/2016,12:31 PM,1:03 PM,26.2,65,1010,108,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:41 PM,3:06 PM,24.9,60,1021,109,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:41 PM,3:06 PM,24.9,60,1021,109,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:41 PM,3:06 PM,24.9,60,1021,109,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:41 PM,3:06 PM,24.9,60,1021,109,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:41 PM,3:06 PM,24.9,60,1021,109,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:41 PM,3:06 PM,24.9,60,1021,109,uninformed,Curly,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:48 PM,3:18 PM,24.9,60,1021,110,informed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:48 PM,3:18 PM,24.9,60,1021,110,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:48 PM,3:18 PM,24.9,60,1021,110,informed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:48 PM,3:18 PM,24.9,60,1021,110,uninformed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:48 PM,3:18 PM,24.9,60,1021,110,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,2:48 PM,3:18 PM,24.9,60,1021,110,uninformed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:31 PM,4:01 PM,25,58,1021,111,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:31 PM,4:01 PM,25,58,1021,111,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:31 PM,4:01 PM,25,58,1021,111,uninformed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:31 PM,4:01 PM,25,58,1021,111,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:31 PM,4:01 PM,25,58,1021,111,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:31 PM,4:01 PM,25,58,1021,111,informed,Curly,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:46 PM,4:10 PM,25,58,1021,112,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:46 PM,4:10 PM,25,58,1021,112,informed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:46 PM,4:10 PM,25,58,1021,112,informed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:46 PM,4:10 PM,25,58,1021,112,uninformed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:46 PM,4:10 PM,25,58,1021,112,uninformed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,3:46 PM,4:10 PM,25,58,1021,112,uninformed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:32 PM,5:03 PM,25.1,57,1021,113,informed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:32 PM,5:03 PM,25.1,57,1021,113,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:32 PM,5:03 PM,25.1,57,1021,113,informed,Curly,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:32 PM,5:03 PM,25.1,57,1021,113,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:32 PM,5:03 PM,25.1,57,1021,113,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:32 PM,5:03 PM,25.1,57,1021,113,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:45 PM,5:15 PM,25.1,57,1021,114,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:45 PM,5:15 PM,25.1,57,1021,114,informed,Curly,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:45 PM,5:15 PM,25.1,57,1021,114,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:45 PM,5:15 PM,25.1,57,1021,114,informed,Curly,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:45 PM,5:15 PM,25.1,57,1021,114,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/26/2016,4:45 PM,5:15 PM,25.1,57,1021,114,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:29 PM,2:59 PM,24.8,65,1026,115,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:29 PM,2:59 PM,24.8,65,1026,115,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:29 PM,2:59 PM,24.8,65,1026,115,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:29 PM,2:59 PM,24.8,65,1026,115,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:29 PM,2:59 PM,24.8,65,1026,115,informed,Curly,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:29 PM,2:59 PM,24.8,65,1026,115,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:38 PM,3:08 PM,24.9,64,1026,116,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:38 PM,3:08 PM,24.9,64,1026,116,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:38 PM,3:08 PM,24.9,64,1026,116,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:38 PM,3:08 PM,24.9,64,1026,116,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:38 PM,3:08 PM,24.9,64,1026,116,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,2:38 PM,3:08 PM,24.9,64,1026,116,uninformed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:25 PM,3:55 PM,24.8,63,1026,117,uninformed,Curly,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:25 PM,3:55 PM,24.8,63,1026,117,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:25 PM,3:55 PM,24.8,63,1026,117,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:25 PM,3:55 PM,24.8,63,1026,117,uninformed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:25 PM,3:55 PM,24.8,63,1026,117,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:25 PM,3:55 PM,24.8,63,1026,117,informed,Curly,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:45 PM,4:16 PM,24.9,63,1026,118,uninformed,Curly,Curly,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:45 PM,4:16 PM,24.9,63,1026,118,uninformed,Curly,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:45 PM,4:16 PM,24.9,63,1026,118,uninformed,Curly,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:45 PM,4:16 PM,24.9,63,1026,118,informed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:45 PM,4:16 PM,24.9,63,1026,118,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/27/2016,3:45 PM,4:16 PM,24.9,63,1026,118,informed,Curly,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:02 PM,1:32 PM,24.8,59,1024,119,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:02 PM,1:32 PM,24.8,59,1024,119,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:02 PM,1:32 PM,24.8,59,1024,119,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:02 PM,1:32 PM,24.8,59,1024,119,uninformed,Curly,Curly,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:02 PM,1:32 PM,24.8,59,1024,119,informed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:02 PM,1:32 PM,24.8,59,1024,119,uninformed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:15 PM,1:46 PM,24.8,59,1024,120,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:15 PM,1:46 PM,24.8,59,1024,120,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:15 PM,1:46 PM,24.8,59,1024,120,uninformed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:15 PM,1:46 PM,24.8,59,1024,120,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:15 PM,1:46 PM,24.8,59,1024,120,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:15 PM,1:46 PM,24.8,59,1024,120,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:56 PM,2:27 PM,24.8,59,1023,121,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:56 PM,2:27 PM,24.8,59,1023,121,uninformed,Curly,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:56 PM,2:27 PM,24.8,59,1023,121,informed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:56 PM,2:27 PM,24.8,59,1023,121,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:56 PM,2:27 PM,24.8,59,1023,121,informed,Curly,WT,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,1:56 PM,2:27 PM,24.8,59,1023,121,uninformed,Curly,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,2:15 PM,2:45 PM,24.8,60,1023,122,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,2:15 PM,2:45 PM,24.8,60,1023,122,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,2:15 PM,2:45 PM,24.8,60,1023,122,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,2:15 PM,2:45 PM,24.8,60,1023,122,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,2:15 PM,2:45 PM,24.8,60,1023,122,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,2:15 PM,2:45 PM,24.8,60,1023,122,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,3:03 PM,3:34 PM,25,60,1022,123,uninformed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,3:03 PM,3:34 PM,25,60,1022,123,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,3:03 PM,3:34 PM,25,60,1022,123,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,3:03 PM,NA,25,60,1022,123,NA,Curly,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,3:03 PM,3:34 PM,25,60,1022,123,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/29/2016,3:03 PM,NA,25,60,1022,123,NA,Curly,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:33 PM,3:00 PM,25.8,67,1015,124,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:33 PM,3:00 PM,25.8,67,1015,124,informed,Curly,WT,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:33 PM,3:00 PM,25.8,67,1015,124,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:33 PM,3:00 PM,25.8,67,1015,124,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:33 PM,3:00 PM,25.8,67,1015,124,informed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:33 PM,3:00 PM,25.8,67,1015,124,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:45 PM,3:15 PM,25.8,67,1015,125,informed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:45 PM,3:15 PM,25.8,67,1015,125,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:45 PM,3:15 PM,25.8,67,1015,125,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:45 PM,3:15 PM,25.8,67,1015,125,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:45 PM,3:15 PM,25.8,67,1015,125,uninformed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,2:45 PM,3:15 PM,25.8,67,1015,125,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:27 PM,3:57 PM,25.8,67,1014,126,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:27 PM,3:57 PM,25.8,67,1014,126,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:27 PM,3:57 PM,25.8,67,1014,126,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:27 PM,3:57 PM,25.8,67,1014,126,informed,Curly,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:27 PM,3:57 PM,25.8,67,1014,126,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:27 PM,3:57 PM,25.8,67,1014,126,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:53 PM,4:23 PM,25.9,67,1014,127,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:53 PM,4:23 PM,25.9,67,1014,127,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:53 PM,NA,25.9,67,1014,127,NA,Curly,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:53 PM,4:23 PM,25.9,67,1014,127,uninformed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:53 PM,NA,25.9,67,1014,127,NA,Curly,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,3:53 PM,4:23 PM,25.9,67,1014,127,uninformed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:23 PM,4:59 PM,25.8,66,1014,128,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:23 PM,4:59 PM,25.8,66,1014,128,uninformed,Curly,WT,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:23 PM,4:59 PM,25.8,66,1014,128,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:23 PM,4:59 PM,25.8,66,1014,128,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:23 PM,4:59 PM,25.8,66,1014,128,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:23 PM,4:59 PM,25.8,66,1014,128,uninformed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:50 PM,5:17 PM,25.8,66,1013,129,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:50 PM,5:17 PM,25.8,66,1013,129,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:50 PM,5:17 PM,25.8,66,1013,129,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:50 PM,5:17 PM,25.8,66,1013,129,informed,Curly,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:50 PM,5:17 PM,25.8,66,1013,129,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,9/30/2016,4:50 PM,5:17 PM,25.8,66,1013,129,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:28 PM,2:58 PM,24.8,62,1022,130,informed,Curly,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:28 PM,2:58 PM,24.8,62,1022,130,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:28 PM,2:58 PM,24.8,62,1022,130,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:28 PM,2:58 PM,24.8,62,1022,130,informed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:28 PM,2:58 PM,24.8,62,1022,130,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:28 PM,2:58 PM,24.8,62,1022,130,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:45 PM,3:15 PM,24.8,62,1021,131,informed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:45 PM,3:15 PM,24.8,62,1021,131,informed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:45 PM,3:15 PM,24.8,62,1021,131,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:45 PM,3:15 PM,24.8,62,1021,131,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:45 PM,3:15 PM,24.8,62,1021,131,uninformed,Curly,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,2:45 PM,3:15 PM,24.8,62,1021,131,informed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:26 PM,3:55 PM,24.9,61,1021,132,informed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:26 PM,3:55 PM,24.9,61,1021,132,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:26 PM,3:55 PM,24.9,61,1021,132,uninformed,Curly,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:26 PM,3:55 PM,24.9,61,1021,132,informed,Curly,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:26 PM,3:55 PM,24.9,61,1021,132,uninformed,Curly,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:26 PM,3:55 PM,24.9,61,1021,132,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:45 PM,4:14 PM,24.9,61,1021,133,uninformed,Curly,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:45 PM,4:14 PM,24.9,61,1021,133,informed,Curly,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:45 PM,4:14 PM,24.9,61,1021,133,uninformed,Curly,Curly,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:45 PM,4:14 PM,24.9,61,1021,133,uninformed,Curly,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:45 PM,4:14 PM,24.9,61,1021,133,informed,Curly,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,10/3/2016,3:45 PM,4:14 PM,24.9,61,1021,133,uninformed,Curly,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
