OID,Seal,Year,Month,Day,X,Y,Zone
2525,0,2002,5,NaN,1887000.0,-344000.0,Kara Sea
2526,0,2002,5,NaN,1892000.0,-344000.0,Kara Sea
2527,0,2002,5,NaN,1897000.0,-344000.0,Kara Sea
2528,0,2003,2,NaN,1902000.0,-344000.0,Kara Sea
2529,0,2003,2,NaN,1907000.0,-344000.0,Kara Sea
2530,0,1999,5,NaN,1912000.0,-344000.0,Kara Sea
2531,0,2002,5,NaN,1917000.0,-344000.0,Kara Sea
2532,0,2002,5,NaN,1922000.0,-344000.0,Kara Sea
2533,0,1999,7,NaN,1337000.0,-349000.0,Kara Sea
2534,0,1998,4,NaN,1342000.0,-349000.0,Kara Sea
2535,0,1998,4,NaN,1347000.0,-349000.0,Kara Sea
2536,0,2001,4,NaN,1352000.0,-349000.0,Kara Sea
2537,0,2001,4,NaN,1372000.0,-349000.0,Kara Sea
2538,0,2004,5,NaN,1387000.0,-349000.0,Kara Sea
2539,0,2004,5,NaN,1392000.0,-349000.0,Kara Sea
2540,0,1998,4,NaN,1397000.0,-349000.0,Kara Sea
2541,0,1998,4,NaN,1402000.0,-349000.0,Kara Sea
2542,0,1998,4,NaN,1407000.0,-349000.0,Kara Sea
2543,0,2001,4,NaN,1427000.0,-349000.0,Kara Sea
2544,0,2005,3,NaN,1437000.0,-349000.0,Kara Sea
2545,0,2005,3,NaN,1442000.0,-349000.0,Kara Sea
2546,0,2005,3,NaN,1447000.0,-349000.0,Kara Sea
2547,0,2001,3,NaN,1522000.0,-349000.0,Kara Sea
2548,0,2001,8,NaN,1527000.0,-349000.0,Kara Sea
2549,0,2004,5,NaN,1557000.0,-349000.0,Kara Sea
2550,0,2004,5,NaN,1562000.0,-349000.0,Kara Sea
2551,0,2001,3,NaN,1567000.0,-349000.0,Kara Sea
2552,0,2001,3,NaN,1572000.0,-349000.0,Kara Sea
2553,0,2001,3,NaN,1577000.0,-349000.0,Kara Sea
2554,0,2001,3,NaN,1582000.0,-349000.0,Kara Sea
2555,0,2001,3,NaN,1587000.0,-349000.0,Kara Sea
2556,0,2005,3,NaN,1652000.0,-349000.0,Kara Sea
2557,0,2005,3,NaN,1657000.0,-349000.0,Kara Sea
2558,0,2001,4,NaN,1662000.0,-349000.0,Kara Sea
2559,0,2001,4,NaN,1667000.0,-349000.0,Kara Sea
2560,0,2001,4,NaN,1672000.0,-349000.0,Kara Sea
2561,0,2001,4,NaN,1677000.0,-349000.0,Kara Sea
2562,0,2001,4,NaN,1682000.0,-349000.0,Kara Sea
2563,0,2001,4,NaN,1687000.0,-349000.0,Kara Sea
2564,0,2005,3,NaN,1702000.0,-349000.0,Kara Sea
2565,0,2005,3,NaN,1707000.0,-349000.0,Kara Sea
2566,0,2005,3,NaN,1712000.0,-349000.0,Kara Sea
2567,0,1999,7,NaN,1717000.0,-349000.0,Kara Sea
2568,0,1999,7,NaN,1722000.0,-349000.0,Kara Sea
2569,0,2004,5,NaN,1732000.0,-349000.0,Kara Sea
2570,0,2005,11,NaN,1737000.0,-349000.0,Kara Sea
2571,0,2005,11,NaN,1742000.0,-349000.0,Kara Sea
2572,0,2001,3,NaN,1747000.0,-349000.0,Kara Sea
2573,0,2005,3,NaN,1752000.0,-349000.0,Kara Sea
2574,0,2002,11,NaN,1757000.0,-349000.0,Kara Sea
2575,0,1999,7,NaN,1762000.0,-349000.0,Kara Sea
2576,0,1996,3,NaN,1767000.0,-349000.0,Kara Sea
2577,0,1996,3,NaN,1772000.0,-349000.0,Kara Sea
2578,0,2005,3,NaN,1777000.0,-349000.0,Kara Sea
2579,0,2004,1,NaN,1782000.0,-349000.0,Kara Sea
2580,0,2000,4,NaN,1787000.0,-349000.0,Kara Sea
2581,0,2005,1,NaN,1792000.0,-349000.0,Kara Sea
2582,0,2005,1,NaN,1797000.0,-349000.0,Kara Sea
2583,0,2005,1,NaN,1802000.0,-349000.0,Kara Sea
2584,0,2002,5,NaN,1807000.0,-349000.0,Kara Sea
2585,0,2002,10,NaN,1812000.0,-349000.0,Kara Sea
2586,0,2003,2,NaN,1817000.0,-349000.0,Kara Sea
2587,0,2004,1,NaN,1822000.0,-349000.0,Kara Sea
2588,0,1997,4,NaN,1827000.0,-349000.0,Kara Sea
2589,0,2001,2,NaN,1832000.0,-349000.0,Kara Sea
2590,0,2001,2,NaN,1837000.0,-349000.0,Kara Sea
2591,0,2001,2,NaN,1842000.0,-349000.0,Kara Sea
2592,0,2000,2,NaN,1847000.0,-349000.0,Kara Sea
2593,0,2000,2,NaN,1852000.0,-349000.0,Kara Sea
2594,0,2000,4,NaN,1857000.0,-349000.0,Kara Sea
2595,0,2002,10,NaN,1862000.0,-349000.0,Kara Sea
2596,0,2002,10,NaN,1867000.0,-349000.0,Kara Sea
2597,0,1999,5,NaN,1872000.0,-349000.0,Kara Sea
2598,0,2002,2,NaN,1877000.0,-349000.0,Kara Sea
2599,0,2001,2,NaN,1882000.0,-349000.0,Kara Sea
2600,0,1999,5,NaN,1887000.0,-349000.0,Kara Sea
2601,0,1999,5,NaN,1892000.0,-349000.0,Kara Sea
2602,0,1999,5,NaN,1897000.0,-349000.0,Kara Sea
2603,0,1999,5,NaN,1902000.0,-349000.0,Kara Sea
2604,0,2003,2,NaN,1907000.0,-349000.0,Kara Sea
2605,0,1999,3,NaN,1912000.0,-349000.0,Kara Sea
2606,0,2002,5,NaN,1922000.0,-349000.0,Kara Sea
2607,0,2002,5,NaN,1927000.0,-349000.0,Kara Sea
2608,0,1999,7,NaN,1337000.0,-354000.0,Kara Sea
2609,0,1998,4,NaN,1342000.0,-354000.0,Kara Sea
2610,0,2001,4,NaN,1347000.0,-354000.0,Kara Sea
2611,0,2001,4,NaN,1352000.0,-354000.0,Kara Sea
2612,0,2001,4,NaN,1372000.0,-354000.0,Kara Sea
2613,0,2001,4,NaN,1377000.0,-354000.0,Kara Sea
2614,0,2004,5,NaN,1387000.0,-354000.0,Kara Sea
2615,0,1998,4,NaN,1392000.0,-354000.0,Kara Sea
2616,0,1998,4,NaN,1397000.0,-354000.0,Kara Sea
2617,0,2001,4,NaN,1427000.0,-354000.0,Kara Sea
2618,0,2005,3,NaN,1432000.0,-354000.0,Kara Sea
2619,0,2005,3,NaN,1437000.0,-354000.0,Kara Sea
2620,0,2005,3,NaN,1442000.0,-354000.0,Kara Sea
2621,0,2001,3,NaN,1512000.0,-354000.0,Kara Sea
2622,0,2001,3,NaN,1517000.0,-354000.0,Kara Sea
2623,0,2001,3,NaN,1522000.0,-354000.0,Kara Sea
2624,0,2001,8,NaN,1527000.0,-354000.0,Kara Sea
2625,0,2004,5,NaN,1552000.0,-354000.0,Kara Sea
2626,0,2004,5,NaN,1557000.0,-354000.0,Kara Sea
2627,0,2001,3,NaN,1587000.0,-354000.0,Kara Sea
2628,0,2001,3,NaN,1592000.0,-354000.0,Kara Sea
2629,0,2001,3,NaN,1597000.0,-354000.0,Kara Sea
2630,0,2001,3,NaN,1602000.0,-354000.0,Kara Sea
2631,0,2001,3,NaN,1607000.0,-354000.0,Kara Sea
2632,0,2005,3,NaN,1637000.0,-354000.0,Kara Sea
2633,0,2005,3,NaN,1642000.0,-354000.0,Kara Sea
2634,0,2005,3,NaN,1647000.0,-354000.0,Kara Sea
2635,0,2005,3,NaN,1652000.0,-354000.0,Kara Sea
2636,0,2004,5,NaN,1667000.0,-354000.0,Kara Sea
2637,0,2004,5,NaN,1672000.0,-354000.0,Kara Sea
2638,0,2001,4,NaN,1687000.0,-354000.0,Kara Sea
2639,0,2005,3,NaN,1692000.0,-354000.0,Kara Sea
2640,0,2005,3,NaN,1697000.0,-354000.0,Kara Sea
2641,0,2001,4,NaN,1702000.0,-354000.0,Kara Sea
2642,0,2001,4,NaN,1707000.0,-354000.0,Kara Sea
2643,0,1999,7,NaN,1712000.0,-354000.0,Kara Sea
2644,0,2005,11,NaN,1717000.0,-354000.0,Kara Sea
2645,0,2005,11,NaN,1722000.0,-354000.0,Kara Sea
2646,0,2005,11,NaN,1727000.0,-354000.0,Kara Sea
2647,0,2005,11,NaN,1732000.0,-354000.0,Kara Sea
2648,0,2005,11,NaN,1737000.0,-354000.0,Kara Sea
2649,0,2005,11,NaN,1742000.0,-354000.0,Kara Sea
2650,0,2001,3,NaN,1747000.0,-354000.0,Kara Sea
2651,0,2002,11,NaN,1757000.0,-354000.0,Kara Sea
2652,0,2005,3,NaN,1762000.0,-354000.0,Kara Sea
2653,0,1996,3,NaN,1767000.0,-354000.0,Kara Sea
2654,0,1996,3,NaN,1772000.0,-354000.0,Kara Sea
2655,0,2000,2,NaN,1777000.0,-354000.0,Kara Sea
2656,0,1996,3,NaN,1782000.0,-354000.0,Kara Sea
2657,0,1999,5,NaN,1787000.0,-354000.0,Kara Sea
2658,0,2002,5,NaN,1792000.0,-354000.0,Kara Sea
2659,0,2000,4,NaN,1797000.0,-354000.0,Kara Sea
2660,0,1998,3,NaN,1802000.0,-354000.0,Kara Sea
2661,0,2003,2,NaN,1807000.0,-354000.0,Kara Sea
2662,0,2001,2,NaN,1812000.0,-354000.0,Kara Sea
2663,0,2004,1,NaN,1817000.0,-354000.0,Kara Sea
2664,0,2005,11,NaN,1822000.0,-354000.0,Kara Sea
2665,0,2003,2,NaN,1827000.0,-354000.0,Kara Sea
2666,0,1997,4,NaN,1832000.0,-354000.0,Kara Sea
2667,0,1997,4,NaN,1837000.0,-354000.0,Kara Sea
2668,0,2000,2,NaN,1842000.0,-354000.0,Kara Sea
2669,0,1999,5,NaN,1847000.0,-354000.0,Kara Sea
2670,0,1999,5,NaN,1852000.0,-354000.0,Kara Sea
2671,0,2002,2,NaN,1857000.0,-354000.0,Kara Sea
2672,0,2002,2,NaN,1862000.0,-354000.0,Kara Sea
2673,0,2001,2,NaN,1867000.0,-354000.0,Kara Sea
2674,0,2002,10,NaN,1872000.0,-354000.0,Kara Sea
2675,0,2001,2,NaN,1877000.0,-354000.0,Kara Sea
2676,0,2005,3,NaN,1892000.0,-354000.0,Kara Sea
2677,0,2003,2,NaN,1897000.0,-354000.0,Kara Sea
2678,0,2003,2,NaN,1902000.0,-354000.0,Kara Sea
2679,0,1999,3,NaN,1907000.0,-354000.0,Kara Sea
2680,0,1999,3,NaN,1912000.0,-354000.0,Kara Sea
2681,0,2002,5,NaN,1927000.0,-354000.0,Kara Sea
2682,0,2002,5,NaN,1932000.0,-354000.0,Kara Sea
2683,0,1998,4,NaN,1337000.0,-359000.0,Kara Sea
2684,0,2001,4,NaN,1347000.0,-359000.0,Kara Sea
2685,0,2001,4,NaN,1377000.0,-359000.0,Kara Sea
2686,0,2004,5,NaN,1382000.0,-359000.0,Kara Sea
2687,0,1998,4,NaN,1387000.0,-359000.0,Kara Sea
2688,0,1998,4,NaN,1392000.0,-359000.0,Kara Sea
2689,0,2001,4,NaN,1427000.0,-359000.0,Kara Sea
2690,0,2005,3,NaN,1432000.0,-359000.0,Kara Sea
2691,0,2005,3,NaN,1437000.0,-359000.0,Kara Sea
2692,0,2005,3,NaN,1442000.0,-359000.0,Kara Sea
2693,0,2001,3,NaN,1502000.0,-359000.0,Kara Sea
2694,0,2001,3,NaN,1507000.0,-359000.0,Kara Sea
2695,0,2001,3,NaN,1512000.0,-359000.0,Kara Sea
2696,0,2001,8,NaN,1527000.0,-359000.0,Kara Sea
2697,0,2004,5,NaN,1547000.0,-359000.0,Kara Sea
2698,0,2004,5,NaN,1552000.0,-359000.0,Kara Sea
2699,0,2001,3,NaN,1607000.0,-359000.0,Kara Sea
2700,0,2001,3,NaN,1612000.0,-359000.0,Kara Sea
2701,0,2005,3,NaN,1622000.0,-359000.0,Kara Sea
2702,0,2005,3,NaN,1627000.0,-359000.0,Kara Sea
2703,0,2005,3,NaN,1632000.0,-359000.0,Kara Sea
2704,0,2005,3,NaN,1637000.0,-359000.0,Kara Sea
2705,0,2004,5,NaN,1672000.0,-359000.0,Kara Sea
2706,0,2005,3,NaN,1677000.0,-359000.0,Kara Sea
2707,0,2005,3,NaN,1682000.0,-359000.0,Kara Sea
2708,0,2005,3,NaN,1687000.0,-359000.0,Kara Sea
2709,0,2005,3,NaN,1692000.0,-359000.0,Kara Sea
2710,0,1999,7,NaN,1702000.0,-359000.0,Kara Sea
2711,0,1999,7,NaN,1707000.0,-359000.0,Kara Sea
2712,0,2001,4,NaN,1712000.0,-359000.0,Kara Sea
2713,0,2005,11,NaN,1717000.0,-359000.0,Kara Sea
2714,0,1999,7,NaN,1722000.0,-359000.0,Kara Sea
2715,0,2005,11,NaN,1732000.0,-359000.0,Kara Sea
2716,0,2004,5,NaN,1737000.0,-359000.0,Kara Sea
2717,0,2001,3,NaN,1747000.0,-359000.0,Kara Sea
2718,0,1999,7,NaN,1752000.0,-359000.0,Kara Sea
2719,0,2002,11,NaN,1757000.0,-359000.0,Kara Sea
2720,0,2002,2,NaN,1762000.0,-359000.0,Kara Sea
2721,0,2002,2,NaN,1767000.0,-359000.0,Kara Sea
2722,0,1996,3,NaN,1772000.0,-359000.0,Kara Sea
2723,0,2005,1,NaN,1777000.0,-359000.0,Kara Sea
2724,0,2003,2,NaN,1782000.0,-359000.0,Kara Sea
2725,0,1996,4,NaN,1787000.0,-359000.0,Kara Sea
2726,0,2000,4,NaN,1792000.0,-359000.0,Kara Sea
2727,0,2005,3,NaN,1797000.0,-359000.0,Kara Sea
2728,0,2001,2,NaN,1802000.0,-359000.0,Kara Sea
2729,0,1996,3,NaN,1807000.0,-359000.0,Kara Sea
2730,0,1997,4,NaN,1812000.0,-359000.0,Kara Sea
2731,0,1999,5,NaN,1817000.0,-359000.0,Kara Sea
2732,0,2002,2,NaN,1822000.0,-359000.0,Kara Sea
2733,0,2002,2,NaN,1827000.0,-359000.0,Kara Sea
2734,0,1997,4,NaN,1832000.0,-359000.0,Kara Sea
2735,0,2000,2,NaN,1837000.0,-359000.0,Kara Sea
2736,0,2002,2,NaN,1842000.0,-359000.0,Kara Sea
2737,0,2000,4,NaN,1847000.0,-359000.0,Kara Sea
2738,0,2001,2,NaN,1852000.0,-359000.0,Kara Sea
2739,0,2001,2,NaN,1857000.0,-359000.0,Kara Sea
2740,0,2001,2,NaN,1862000.0,-359000.0,Kara Sea
2741,0,2002,10,NaN,1877000.0,-359000.0,Kara Sea
2742,0,2002,10,NaN,1882000.0,-359000.0,Kara Sea
2743,0,2005,3,NaN,1892000.0,-359000.0,Kara Sea
2744,0,2005,3,NaN,1897000.0,-359000.0,Kara Sea
2745,0,1999,3,NaN,1902000.0,-359000.0,Kara Sea
2746,0,1999,3,NaN,1907000.0,-359000.0,Kara Sea
2747,0,2002,5,NaN,1912000.0,-359000.0,Kara Sea
2748,0,2002,5,NaN,1917000.0,-359000.0,Kara Sea
2749,0,2002,5,NaN,1922000.0,-359000.0,Kara Sea
2750,0,2002,5,NaN,1927000.0,-359000.0,Kara Sea
2751,0,2002,5,NaN,1932000.0,-359000.0,Kara Sea
2752,0,2002,5,NaN,1937000.0,-359000.0,Kara Sea
2753,0,1998,4,NaN,1332000.0,-364000.0,Kara Sea
2754,0,1999,7,NaN,1337000.0,-364000.0,Kara Sea
2755,0,2001,4,NaN,1347000.0,-364000.0,Kara Sea
2756,0,2001,4,NaN,1377000.0,-364000.0,Kara Sea
2757,0,2004,5,NaN,1382000.0,-364000.0,Kara Sea
2758,0,1998,4,NaN,1387000.0,-364000.0,Kara Sea
2759,0,2005,3,NaN,1417000.0,-364000.0,Kara Sea
2760,0,2005,3,NaN,1422000.0,-364000.0,Kara Sea
2761,0,2001,4,NaN,1427000.0,-364000.0,Kara Sea
2762,0,2005,3,NaN,1432000.0,-364000.0,Kara Sea
2763,0,2005,3,NaN,1437000.0,-364000.0,Kara Sea
2764,0,2001,3,NaN,1492000.0,-364000.0,Kara Sea
2765,0,2001,3,NaN,1497000.0,-364000.0,Kara Sea
2766,0,2001,3,NaN,1502000.0,-364000.0,Kara Sea
2767,0,2001,8,NaN,1527000.0,-364000.0,Kara Sea
2768,0,2004,5,NaN,1537000.0,-364000.0,Kara Sea
2769,0,2004,5,NaN,1542000.0,-364000.0,Kara Sea
2770,0,2004,5,NaN,1547000.0,-364000.0,Kara Sea
2771,0,2005,3,NaN,1602000.0,-364000.0,Kara Sea
2772,0,2005,3,NaN,1607000.0,-364000.0,Kara Sea
2773,0,2005,3,NaN,1612000.0,-364000.0,Kara Sea
2774,0,2005,3,NaN,1617000.0,-364000.0,Kara Sea
2775,0,2005,3,NaN,1622000.0,-364000.0,Kara Sea
2776,0,2005,3,NaN,1627000.0,-364000.0,Kara Sea
2777,0,2005,3,NaN,1632000.0,-364000.0,Kara Sea
2778,0,2005,3,NaN,1637000.0,-364000.0,Kara Sea
2779,0,2005,3,NaN,1657000.0,-364000.0,Kara Sea
2780,0,2005,3,NaN,1662000.0,-364000.0,Kara Sea
2781,0,2005,3,NaN,1667000.0,-364000.0,Kara Sea
2782,0,2005,3,NaN,1672000.0,-364000.0,Kara Sea
2783,0,2004,5,NaN,1677000.0,-364000.0,Kara Sea
2784,0,1999,7,NaN,1692000.0,-364000.0,Kara Sea
2785,0,1999,7,NaN,1697000.0,-364000.0,Kara Sea
2786,0,2005,11,NaN,1702000.0,-364000.0,Kara Sea
2787,0,2005,11,NaN,1707000.0,-364000.0,Kara Sea
2788,0,2001,4,NaN,1712000.0,-364000.0,Kara Sea
2789,0,2005,11,NaN,1717000.0,-364000.0,Kara Sea
2790,0,1999,7,NaN,1722000.0,-364000.0,Kara Sea
2791,0,2005,11,NaN,1732000.0,-364000.0,Kara Sea
2792,0,2004,5,NaN,1737000.0,-364000.0,Kara Sea
2793,0,2002,2,NaN,1742000.0,-364000.0,Kara Sea
2794,0,2001,3,NaN,1747000.0,-364000.0,Kara Sea
2795,0,2002,5,NaN,1752000.0,-364000.0,Kara Sea
2796,0,2002,5,NaN,1757000.0,-364000.0,Kara Sea
2797,0,2002,5,NaN,1762000.0,-364000.0,Kara Sea
2798,0,2004,1,NaN,1767000.0,-364000.0,Kara Sea
2799,0,1996,3,NaN,1772000.0,-364000.0,Kara Sea
2800,0,1996,3,NaN,1777000.0,-364000.0,Kara Sea
2801,0,1996,4,NaN,1782000.0,-364000.0,Kara Sea
2802,0,2005,3,NaN,1787000.0,-364000.0,Kara Sea
2803,0,2001,2,NaN,1792000.0,-364000.0,Kara Sea
2804,0,2003,2,NaN,1797000.0,-364000.0,Kara Sea
2805,0,1999,5,NaN,1802000.0,-364000.0,Kara Sea
2806,0,2005,3,NaN,1807000.0,-364000.0,Kara Sea
2807,0,2003,2,NaN,1812000.0,-364000.0,Kara Sea
2808,0,1999,3,NaN,1817000.0,-364000.0,Kara Sea
2809,0,1999,3,NaN,1822000.0,-364000.0,Kara Sea
2810,0,2002,5,NaN,1827000.0,-364000.0,Kara Sea
2811,0,1999,3,NaN,1832000.0,-364000.0,Kara Sea
2812,0,1999,3,NaN,1837000.0,-364000.0,Kara Sea
2813,0,2000,4,NaN,1842000.0,-364000.0,Kara Sea
2814,0,1999,3,NaN,1847000.0,-364000.0,Kara Sea
2815,0,1999,3,NaN,1852000.0,-364000.0,Kara Sea
2816,0,1999,3,NaN,1857000.0,-364000.0,Kara Sea
2817,0,1999,3,NaN,1862000.0,-364000.0,Kara Sea
2818,0,1999,3,NaN,1867000.0,-364000.0,Kara Sea
2819,0,1999,3,NaN,1872000.0,-364000.0,Kara Sea
2820,0,1999,3,NaN,1877000.0,-364000.0,Kara Sea
2821,0,1999,3,NaN,1882000.0,-364000.0,Kara Sea
2822,0,2002,10,NaN,1887000.0,-364000.0,Kara Sea
2823,0,2005,3,NaN,1892000.0,-364000.0,Kara Sea
2824,0,2003,2,NaN,1897000.0,-364000.0,Kara Sea
2825,0,2002,5,NaN,1902000.0,-364000.0,Kara Sea
2826,0,2002,5,NaN,1907000.0,-364000.0,Kara Sea
2827,0,1998,4,NaN,1327000.0,-369000.0,Kara Sea
2828,0,1999,7,NaN,1332000.0,-369000.0,Kara Sea
2829,0,2001,4,NaN,1342000.0,-369000.0,Kara Sea
2830,0,2001,4,NaN,1347000.0,-369000.0,Kara Sea
2831,0,2001,4,NaN,1377000.0,-369000.0,Kara Sea
2832,0,2004,5,NaN,1382000.0,-369000.0,Kara Sea
2833,0,2005,3,NaN,1412000.0,-369000.0,Kara Sea
2834,0,2005,3,NaN,1417000.0,-369000.0,Kara Sea
2835,0,2001,4,NaN,1427000.0,-369000.0,Kara Sea
2836,0,2005,3,NaN,1432000.0,-369000.0,Kara Sea
2837,0,2001,3,NaN,1482000.0,-369000.0,Kara Sea
2838,0,2001,3,NaN,1487000.0,-369000.0,Kara Sea
2839,0,2001,3,NaN,1492000.0,-369000.0,Kara Sea
2840,0,2001,8,NaN,1527000.0,-369000.0,Kara Sea
2841,0,2004,5,NaN,1532000.0,-369000.0,Kara Sea
2842,0,2004,5,NaN,1537000.0,-369000.0,Kara Sea
2843,0,2005,3,NaN,1582000.0,-369000.0,Kara Sea
2844,0,2005,3,NaN,1587000.0,-369000.0,Kara Sea
2845,0,2005,3,NaN,1592000.0,-369000.0,Kara Sea
2846,0,2005,3,NaN,1597000.0,-369000.0,Kara Sea
2847,0,2005,3,NaN,1602000.0,-369000.0,Kara Sea
2848,0,2001,3,NaN,1612000.0,-369000.0,Kara Sea
2849,0,2001,3,NaN,1617000.0,-369000.0,Kara Sea
2850,0,2005,3,NaN,1637000.0,-369000.0,Kara Sea
2851,0,2005,3,NaN,1642000.0,-369000.0,Kara Sea
2852,0,2005,3,NaN,1647000.0,-369000.0,Kara Sea
2853,0,2005,3,NaN,1652000.0,-369000.0,Kara Sea
2854,0,2005,3,NaN,1657000.0,-369000.0,Kara Sea
2855,0,2004,5,NaN,1677000.0,-369000.0,Kara Sea
2856,0,2004,5,NaN,1682000.0,-369000.0,Kara Sea
2857,0,1999,7,NaN,1687000.0,-369000.0,Kara Sea
2858,0,1999,7,NaN,1692000.0,-369000.0,Kara Sea
2859,0,2005,11,NaN,1702000.0,-369000.0,Kara Sea
2860,0,2005,11,NaN,1707000.0,-369000.0,Kara Sea
2861,0,2002,2,NaN,1712000.0,-369000.0,Kara Sea
2862,0,2002,2,NaN,1717000.0,-369000.0,Kara Sea
2863,0,2002,2,NaN,1722000.0,-369000.0,Kara Sea
2864,0,2002,2,NaN,1727000.0,-369000.0,Kara Sea
2865,0,2001,3,NaN,1732000.0,-369000.0,Kara Sea
2866,0,2001,3,NaN,1737000.0,-369000.0,Kara Sea
2867,0,2002,5,NaN,1742000.0,-369000.0,Kara Sea
2868,0,1999,7,NaN,1747000.0,-369000.0,Kara Sea
2869,0,2002,11,NaN,1757000.0,-369000.0,Kara Sea
2870,0,2004,1,NaN,1762000.0,-369000.0,Kara Sea
2871,0,2005,3,NaN,1767000.0,-369000.0,Kara Sea
2872,0,2005,1,NaN,1772000.0,-369000.0,Kara Sea
2873,0,2002,5,NaN,1777000.0,-369000.0,Kara Sea
2874,0,2002,5,NaN,1782000.0,-369000.0,Kara Sea
2875,0,2000,4,NaN,1787000.0,-369000.0,Kara Sea
2876,0,1999,3,NaN,1792000.0,-369000.0,Kara Sea
2877,0,1996,3,NaN,1797000.0,-369000.0,Kara Sea
2878,0,2005,3,NaN,1802000.0,-369000.0,Kara Sea
2879,0,2002,10,NaN,1807000.0,-369000.0,Kara Sea
2880,0,2005,11,NaN,1812000.0,-369000.0,Kara Sea
2881,0,2003,2,NaN,1817000.0,-369000.0,Kara Sea
2882,0,2000,2,NaN,1822000.0,-369000.0,Kara Sea
2883,0,2001,2,NaN,1827000.0,-369000.0,Kara Sea
2884,0,2001,2,NaN,1832000.0,-369000.0,Kara Sea
2885,0,2000,4,NaN,1837000.0,-369000.0,Kara Sea
2886,0,2003,2,NaN,1887000.0,-369000.0,Kara Sea
2887,0,2005,3,NaN,1892000.0,-369000.0,Kara Sea
2888,0,2002,10,NaN,1897000.0,-369000.0,Kara Sea
2889,0,1998,4,NaN,1322000.0,-374000.0,Kara Sea
2890,0,1998,4,NaN,1327000.0,-374000.0,Kara Sea
2891,0,1999,7,NaN,1332000.0,-374000.0,Kara Sea
2892,0,2001,4,NaN,1342000.0,-374000.0,Kara Sea
2893,0,1998,4,NaN,1367000.0,-374000.0,Kara Sea
2894,0,1998,4,NaN,1372000.0,-374000.0,Kara Sea
2895,0,2004,5,NaN,1377000.0,-374000.0,Kara Sea
2896,0,2005,3,NaN,1407000.0,-374000.0,Kara Sea
2897,0,2005,3,NaN,1412000.0,-374000.0,Kara Sea
2898,0,2005,3,NaN,1422000.0,-374000.0,Kara Sea
2899,0,2005,3,NaN,1427000.0,-374000.0,Kara Sea
2900,0,2001,3,NaN,1477000.0,-374000.0,Kara Sea
2901,0,2001,3,NaN,1482000.0,-374000.0,Kara Sea
2902,0,2004,5,NaN,1522000.0,-374000.0,Kara Sea
2903,0,2004,5,NaN,1527000.0,-374000.0,Kara Sea
2904,0,2004,5,NaN,1532000.0,-374000.0,Kara Sea
2905,0,2005,3,NaN,1562000.0,-374000.0,Kara Sea
2906,0,2005,3,NaN,1567000.0,-374000.0,Kara Sea
2907,0,2005,3,NaN,1572000.0,-374000.0,Kara Sea
2908,0,2005,3,NaN,1577000.0,-374000.0,Kara Sea
2909,0,2005,3,NaN,1582000.0,-374000.0,Kara Sea
2910,0,2001,3,NaN,1617000.0,-374000.0,Kara Sea
2911,0,2001,3,NaN,1622000.0,-374000.0,Kara Sea
2912,0,1999,7,NaN,1677000.0,-374000.0,Kara Sea
2913,0,2004,5,NaN,1682000.0,-374000.0,Kara Sea
2914,0,2002,2,NaN,1687000.0,-374000.0,Kara Sea
2915,0,2002,2,NaN,1692000.0,-374000.0,Kara Sea
2916,0,2002,2,NaN,1697000.0,-374000.0,Kara Sea
2917,0,2002,2,NaN,1702000.0,-374000.0,Kara Sea
2918,0,2001,3,NaN,1707000.0,-374000.0,Kara Sea
2919,0,2001,3,NaN,1712000.0,-374000.0,Kara Sea
2920,0,2001,2,NaN,1717000.0,-374000.0,Kara Sea
2921,0,2001,2,NaN,1722000.0,-374000.0,Kara Sea
2922,0,2002,2,NaN,1727000.0,-374000.0,Kara Sea
2923,0,2002,5,NaN,1732000.0,-374000.0,Kara Sea
2924,0,2004,5,NaN,1737000.0,-374000.0,Kara Sea
2925,0,1999,7,NaN,1742000.0,-374000.0,Kara Sea
2926,0,2002,5,NaN,1752000.0,-374000.0,Kara Sea
2927,0,2002,11,NaN,1757000.0,-374000.0,Kara Sea
2928,0,2005,3,NaN,1762000.0,-374000.0,Kara Sea
2929,0,2003,2,NaN,1767000.0,-374000.0,Kara Sea
2930,0,2000,4,NaN,1772000.0,-374000.0,Kara Sea
2931,0,2001,2,NaN,1777000.0,-374000.0,Kara Sea
2932,0,2003,2,NaN,1782000.0,-374000.0,Kara Sea
2933,0,1997,4,NaN,1787000.0,-374000.0,Kara Sea
2934,0,1996,3,NaN,1792000.0,-374000.0,Kara Sea
2935,0,1999,5,NaN,1797000.0,-374000.0,Kara Sea
2936,0,2003,2,NaN,1802000.0,-374000.0,Kara Sea
2937,0,2005,11,NaN,1807000.0,-374000.0,Kara Sea
2938,0,2001,2,NaN,1812000.0,-374000.0,Kara Sea
2939,0,2000,2,NaN,1817000.0,-374000.0,Kara Sea
2940,0,1997,4,NaN,1822000.0,-374000.0,Kara Sea
2941,0,2000,4,NaN,1827000.0,-374000.0,Kara Sea
2942,0,2000,4,NaN,1832000.0,-374000.0,Kara Sea
2943,0,2003,2,NaN,1882000.0,-374000.0,Kara Sea
2944,0,2005,3,NaN,1887000.0,-374000.0,Kara Sea
2945,0,2003,2,NaN,1892000.0,-374000.0,Kara Sea
2946,0,2002,10,NaN,1897000.0,-374000.0,Kara Sea
2947,0,2002,10,NaN,1902000.0,-374000.0,Kara Sea
