BirdID,hipH_m,mass_kg,time_s,pos_North_m,pos_East_m,gait_ID,Vel_norm,stepFreq_Norm,stepLength_Norm,energyPhase
2,1.27,110,6498.4267,-38.33381653,-7.123725518,1,0.230881084,0.453493975,0.514422278,113.8907441
2,1.27,110,6499.2033,-37.71528017,-7.026697684,1,0.237807435,0.437048715,0.540944216,104.7903556
2,1.27,110,6500.0367,-37.0601389,-6.906037503,1,0.219076009,0.441522405,0.495627905,106.0178003
2,1.27,110,6500.8533,-36.42086347,-6.782308853,1,0.232268576,0.440990969,0.522042058,94.44471539
2,1.27,110,6501.6833,-35.73701247,-6.658449109,1,0.240277718,0.472234533,0.512919236,84.13238366
2,1.27,110,6502.4333,-35.09042984,-6.53751893,1,0.260746442,0.477685708,0.544617047,78.91326911
2,1.27,110,6503.19,-34.42312843,-6.375736946,1,0.268085345,0.493379323,0.545551167,66.02794476
2,1.27,110,6503.9133,-33.77456562,-6.174778197,1,0.276830968,0.48429685,0.565209791,57.97782314
2,1.27,110,6504.6733,-33.08849162,-5.943563381,1,0.271634287,0.503403066,0.541400434,55.62015962
2,1.27,110,6505.3833,-32.44006355,-5.712199206,1,0.285384947,0.502416319,0.56132765,50.36859996
2,1.27,110,6506.1167,-31.76560068,-5.445874144,1,0.291646529,0.519588289,0.561303121,85.60532551
2,1.27,110,6506.8067,-31.12269967,-5.174912099,1,0.295511021,0.528259933,0.55940457,89.13863985
2,1.27,110,6507.4767,-30.50039458,-4.907327631,1,0.285128077,0.518002908,0.550437213,87.3803922
2,1.27,110,6508.1733,-29.86476612,-4.634521491,1,0.286748838,0.502435784,0.570717387,110.1011548
2,1.27,110,6508.89,-29.22744562,-4.351160677,1,0.263282298,0.492899339,0.539024029,81.46661502
2,1.27,110,6509.6067,-28.62076682,-4.072718455,1,0.246184457,0.459204809,0.530462067,84.46130733
2,1.27,110,6510.4067,-27.99165149,-3.774112356,1,0.231748911,0.450886224,0.512228447,61.81053733
2,1.27,110,6511.21,-27.38807326,-3.485751126,1,0.235432388,0.442265953,0.53131709,65.04322745
2,1.27,110,6512.0267,-26.7813681,-3.199689947,1,0.222545086,0.43841468,0.502586647,66.86818834
2,1.27,110,6512.8649,-26.1735025,-2.922842068,1,0.225365415,0.443789799,0.511184957,83.91535446
2,1.27,110,6513.6667,-25.58932687,-2.668958477,1,0.237464961,0.440537902,0.538008116,112.4999331
2,1.27,110,6514.4867,-24.98731045,-2.420538337,1,0.243490505,0.426737085,0.558423689,141.3259757
2,1.27,110,6515.37,-24.35945089,-2.162486868,1,0.208006019,0.474431853,0.454615417,149.1342302
2,1.27,110,6516.0733,-23.86885349,-1.974727316,1,0.207787382,0.429509561,0.480434416,93.79513926
2,1.27,110,6601.5,4.231055634,-0.579359564,1,0.245092325,0.468964121,0.517471119,98.98170812
2,1.27,110,6602.2833,4.86716223,-0.584129862,1,0.293829176,0.486238859,0.604289785,74.72424221
2,1.27,110,6603.02,5.561379736,-0.617810876,1,0.310659082,0.51369437,0.604754694,63.90388249
2,1.27,110,6603.72,6.284851169,-0.680788022,1,0.330242931,0.54093807,0.610500443,77.63661303
2,1.27,110,6604.38,7.008319189,-0.754219409,1,0.353865748,0.561333848,0.630401586,66.90680519
2,1.27,110,6605.0233,7.748870802,-0.827129323,1,0.363517135,0.574697998,0.632535934,67.72446169
2,1.27,110,6605.66,8.515234499,-0.892141689,1,0.369925082,0.61562769,0.600890909,91.26988016
2,1.27,110,6606.2233,9.216239769,-0.931384732,1,0.379728394,0.601181473,0.631636886,78.1512341
2,1.27,110,6606.8233,9.974345988,-0.951181585,1,0.365139665,0.60477827,0.603757911,62.06513496
2,1.27,110,6607.4233,10.73100797,-0.954485257,1,0.376284272,0.59720464,0.630075935,80.69837724
2,1.27,110,6608.04,11.51284761,-0.945765316,1,0.373607992,0.607049294,0.615449183,121.0434455
2,1.27,110,6608.63,12.26910422,-0.926614154,1,0.368006331,0.618196697,0.595290031,103.1869855
2,1.27,110,6609.2033,13.00878401,-0.901071537,1,0.36945527,0.596146341,0.619739223,92.79012524
2,1.27,110,6609.82,13.80456645,-0.871611991,1,0.392148611,0.610785413,0.642039909,121.9053838
2,1.27,110,6610.4,14.55266219,-0.8466937,1,0.375004905,0.599986538,0.625022199,116.459823
2,1.27,110,6611.0033,15.31961978,-0.816638284,1,0.365724674,0.605987591,0.60351842,102.5694768
2,1.27,110,6611.59,16.05274094,-0.779553025,1,0.346620248,0.58251645,0.595039416,110.2698793
2,1.27,110,6612.2067,16.80393939,-0.732822363,1,0.321541845,0.572500063,0.561645082,103.0634113
2,1.27,110,6612.8367,17.55518112,-0.69652968,1,0.328496005,0.560568953,0.586004635,92.65187665
2,1.27,110,6613.49,18.32201373,-0.672145683,1,0.335633961,0.561881525,0.597339379,106.7218766
2,1.27,110,6614.13,19.06411673,-0.643773369,1,0.337177915,0.566792659,0.594887582,76.42420252
2,1.27,110,6614.7633,19.78987994,-0.586560489,1,0.333649716,0.553951802,0.602308205,84.20933528
2,1.27,110,6615.4267,20.53952626,-0.480837456,1,0.352935887,0.5728892,0.616063083,102.0165636
2,1.27,110,6616.0467,21.23829676,-0.332543551,1,0.332462685,0.566035292,0.587353279,75.49398716
2,1.27,110,6616.6867,21.95496059,-0.144334419,1,0.335935247,0.570639257,0.588699854,91.03213015
2,1.27,110,6617.3133,22.65054218,0.052595739,1,0.313475438,0.553574472,0.566275098,112.5272251
2,1.27,110,6617.9633,23.35966742,0.253147083,1,0.308488366,0.547656237,0.563288327,83.44465452
2,1.27,110,6618.6167,24.04659061,0.436284908,1,0.294242412,0.517038,0.569092431,84.10981916
2,1.27,110,6619.3267,24.76384877,0.601086551,1,0.293627448,0.513702919,0.571589994,85.63654497
2,1.27,110,6620.0167,25.44500127,0.73863745,1,0.269467127,0.499225613,0.540039441,74.57052695
2,1.27,110,6620.7367,26.13104868,0.856245392,1,0.276942512,0.471760454,0.578168698,81.71987344
2,1.27,110,6621.5233,26.86164975,0.964669056,1,0.265128829,0.486577315,0.548345508,98.61252101
2,1.27,110,6622.2533,27.53421499,1.061712659,1,0.263181159,0.475756238,0.551824171,109.7716934
2,1.27,110,6623.0133,28.22967737,1.160077048,1,0.257781023,0.475312417,0.538847372,94.87796378
2,1.27,110,6623.78,28.92199888,1.2712239,1,0.273991376,0.487113983,0.559495833,89.58464447
2,1.27,110,6624.5267,29.61191718,1.409896178,1,0.283465909,0.511223415,0.554485379,96.29069525
2,1.27,110,6625.22,30.26568945,1.55640463,1,0.270362014,0.506231466,0.536824736,100.6588662
2,1.27,110,6626.6367,31.54313086,1.814444217,1,0.250420687,0.451565829,0.548979132,83.86329093
2,1.27,110,6627.45,32.23545457,1.88878918,1,0.238791697,0.44467804,0.535610621,75.80304477
2,1.27,110,6629.1033,33.61961392,2.02759937,1,0.2523412,0.477460455,0.533171149,103.5253464
2,1.27,110,6629.8433,34.24965651,2.172397129,1,0.247445454,0.486890953,0.514708807,120.55279
2,1.27,110,6630.5633,34.83944841,2.382670205,1,0.234940902,0.465545376,0.501328862,136.7408487
2,1.27,110,7116.8667,32.74548046,16.92214344,1,0.251720366,0.454452119,0.550117564,97.47936446
2,1.27,110,7117.67,33.40905253,16.90108799,1,0.256118457,0.486186617,0.529171554,78.64726562
2,1.27,110,7118.4033,34.06586735,16.82063734,1,0.272644911,0.505444079,0.540105202,93.2691925
2,1.27,110,7119.1133,34.73052283,16.70426451,1,0.27129464,0.511991973,0.532143532,115.2944815
2,1.27,110,7121.2733,36.5768907,16.1923368,1,0.248125064,0.482337534,0.508526193,108.2365264
2,1.27,110,7122.0367,37.1736029,15.91675292,1,0.288215183,0.494585307,0.582741094,137.4799537
2,1.27,110,7122.7478,37.73121528,15.61315773,1,0.224398453,0.493992477,0.462484227,173.4726674
2,1.27,110,7125.89,39.02868688,13.70748501,1,0.22058884,0.431591602,0.509291726,166.2639835
2,1.27,110,7721.3167,-4.337786665,16.98399986,1,0.221976945,0.442072097,0.495663403,106.2933863
2,1.27,110,7722.1533,-4.754595049,16.54817622,1,0.22396636,0.470550287,0.483743585,166.2711712
2,1.27,110,7722.8933,-5.131604937,16.0897601,1,0.238532222,0.460447432,0.519579031,170.5055204
2,1.27,110,7723.67,-5.517613529,15.58049797,1,0.235556712,0.458267606,0.512440195,145.369644
2,1.27,110,7724.46,-5.909362653,15.064397,1,0.240913316,0.449673533,0.530422075,132.4488282
2,1.27,110,7725.99,-6.817999556,14.19688079,1,0.25034089,0.461707208,0.537515055,96.2233753
2,1.27,110,7726.7833,-7.399377306,13.85908184,1,0.234257507,0.473355826,0.494918474,71.5799707
2,1.27,110,7727.5433,-7.986256305,13.59559721,1,0.254647399,0.4677117,0.539649903,75.86953394
2,1.27,110,7728.3267,-8.637638777,13.40201117,1,0.285082063,0.49421151,0.576842216,87.89027554
2,1.27,110,7729.04,-9.278231127,13.30730675,1,0.275017067,0.493865193,0.553865136,87.32527341
2,1.27,110,7729.7767,-9.967857894,13.27840198,1,0.26619975,0.507279395,0.526948726,98.98713858
2,1.27,110,7730.48,-10.62586827,13.31949546,1,0.26267664,0.501992578,0.528117319,117.8051364
2,1.27,110,7731.8967,-11.84590244,13.64251325,1,0.248155176,0.455852713,0.535621666,130.7602649
2,1.27,110,7733.4833,-12.81215863,14.38100271,1,0.192613067,0.422684378,0.45179813,125.1494323
2,1.27,110,7736.91,-12.90811064,16.43566771,1,0.233864073,0.453228171,0.519233012,100.6197011
2,1.27,110,7737.6933,-12.56862045,16.94524206,1,0.24153897,0.460275969,0.531688753,101.9688093
2,1.27,110,7738.4533,-12.17339067,17.41724707,1,0.245659082,0.428436915,0.559534999,98.24092486
2,1.27,110,7740.1133,-11.13496988,18.28455958,1,0.25581056,0.469510787,0.547020272,113.4692877
2,1.27,110,7740.8733,-10.55313442,18.6054185,1,0.258627401,0.48493652,0.537511715,119.5091201
2,1.27,110,7741.6033,-9.959472921,18.87112462,1,0.263763284,0.475164203,0.549492588,116.3352002
2,1.27,110,7742.3767,-9.32921294,19.13359464,1,0.242192952,0.48538618,0.499396568,122.9678425
2,1.27,110,7743.1167,-8.737477118,19.37426453,1,0.246274951,0.478519454,0.516386452,122.3192754
2,1.27,110,7945.0733,-5.972239209,21.96715201,1,0.210046738,0.45374724,0.467707813,125.0261333
2,1.27,110,7945.85,-6.409491888,21.58483481,1,0.235463959,0.461025144,0.511938154,110.076631
2,1.27,110,7946.6267,-6.876840643,21.16395347,1,0.252676538,0.470769831,0.530331235,86.003034
2,1.27,110,7947.41,-7.371657501,20.71531231,1,0.26395508,0.489690115,0.538344462,115.2627089
2,1.27,110,7948.1467,-7.865754918,20.27608561,1,0.26511573,0.513595632,0.522490979,131.1343801
2,1.27,110,7948.83,-8.35717642,19.87400806,1,0.277529516,0.496272934,0.553673383,103.7071315
2,1.27,110,7949.57,-8.922133912,19.46792088,1,0.265394213,0.507060784,0.524477664,105.1078364
2,1.27,110,7950.2767,-9.490084414,19.11672732,1,0.278820922,0.505755248,0.549303506,96.33530975
2,1.27,110,7950.9933,-10.09672341,18.78995389,1,0.271170354,0.522220935,0.525217006,98.89024628
2,1.27,110,7951.6667,-10.67861485,18.49789995,1,0.278043436,0.50199982,0.548845881,93.83686443
2,1.27,110,7952.3967,-11.30087935,18.17307776,1,0.274951282,0.510356729,0.536843941,83.13507868
2,1.27,110,7953.1067,-11.89992757,17.84401475,1,0.26829607,0.508030235,0.527428941,115.5777199
2,1.27,110,7953.8167,-12.50060103,17.50606435,1,0.269416292,0.529494393,0.515014554,101.9191909
2,1.27,110,7954.48,-13.06769256,17.19775278,1,0.292563601,0.501432303,0.583455831,72.78118694
2,1.27,110,7955.2233,-13.71673615,16.90125789,1,0.255746421,0.5319546,0.493107354,77.36599916
2,1.27,110,7955.8667,-14.29248232,16.69835871,1,0.271539542,0.49233989,0.548154982,74.77926902
2,1.27,110,7956.6067,-14.95592461,16.51516443,1,0.261013226,0.488140921,0.531322852,60.76776495
2,1.27,110,7957.3533,-15.61265658,16.38578956,1,0.254309819,0.473843557,0.534184959,92.06786105
2,1.27,110,7958.12,-16.2719954,16.3001382,1,0.225608775,0.486884998,0.472510463,91.92105695
2,1.27,110,8026.77,-25.15775695,19.59346436,1,0.219915467,0.450227882,0.482905466,107.3999821
2,1.27,110,8027.5867,-24.51839072,19.74328176,1,0.227465518,0.464695091,0.49199733,83.1335579
2,1.27,110,8028.3533,-23.89051718,19.87636235,1,0.260314276,0.464792332,0.554625969,72.64519765
2,1.27,110,8029.1433,-23.21690285,20.00870581,1,0.264465411,0.488109727,0.539594198,70.08366182
2,1.27,110,8029.8867,-22.55647135,20.14825949,1,0.276878928,0.50723915,0.543126066,82.63390893
2,1.27,110,8030.6033,-21.90034492,20.31196604,1,0.305459451,0.527052447,0.579561774,121.3757035
2,1.27,110,8031.2733,-21.27629743,20.50446912,1,0.269808983,0.528906979,0.510227014,115.2466824
2,1.27,110,8031.9533,-20.65310103,20.74372831,1,0.26089826,0.516691879,0.496997465,147.6675443
2,1.27,110,8032.67,-20.00839815,21.04451905,1,0.272169706,0.540486878,0.511052107,153.8738853
2,1.27,110,8033.3167,-19.43685907,21.34695162,1,0.305294555,0.53656791,0.568976545,110.5840007
2,1.27,110,8033.9767,-18.86260176,21.67745428,1,0.30540729,0.517114206,0.590599303,112.9161267
2,1.27,110,8034.6767,-18.27047957,22.04956661,1,0.274743054,0.510549004,0.539955863,78.71715807
2,1.27,110,8035.3767,-17.69883104,22.42952941,1,0.276170895,0.485984398,0.560903697,76.81968712
2,1.27,110,8036.1367,-17.10849201,22.8478742,1,0.260868965,0.49426089,0.52827263,77.98467531
2,1.27,110,8036.8633,-16.55428357,23.25416488,1,0.266983562,0.49108477,0.538400951,67.49517789
2,1.27,110,8037.61,-15.9851053,23.68181041,1,0.2720782,0.5050395,0.538371766,68.75595458
2,1.27,110,8038.3233,-15.43223317,24.10587644,1,0.264553024,0.511755946,0.519439678,83.89753895
2,1.27,110,8039.02,-14.88688238,24.52626631,1,0.262632459,0.507847198,0.517841429,74.62000609
2,1.27,110,8041.93,-12.73329232,26.29952349,1,0.264775565,0.512982009,0.519244656,73.42699288
2,1.27,110,8042.6233,-12.20927319,26.72862372,1,0.281835138,0.508954544,0.552560384,67.21662035
2,1.27,110,8043.3333,-11.66841223,27.17418252,1,0.2927848,0.520435066,0.562577004,59.89953659
2,1.27,110,8044.0133,-11.14984464,27.59967738,1,0.283630109,0.502445864,0.564498843,66.22151242
2,1.27,110,8044.74,-10.59450354,28.05238902,1,0.30029925,0.505163774,0.594459193,54.76608096
2,1.27,110,8045.4667,-10.04426249,28.51583078,1,0.306096255,0.518654477,0.590173745,76.01551129
2,1.27,110,8046.16,-9.511151971,28.97245786,1,0.320054847,0.534130651,0.59920704,85.53224761
2,1.27,110,8046.82,-8.987649404,29.40468734,1,0.301311859,0.522165658,0.577042657,77.24848729
2,1.27,110,8047.52,-8.419541621,29.84120011,1,0.340238044,0.522484071,0.651193142,85.69774901
2,1.27,110,8048.2067,-7.846514072,30.24936532,1,0.298915551,0.522167141,0.57245186,70.0442481
2,1.27,110,8048.8933,-7.268013557,30.64528327,1,0.283479793,0.509703416,0.551900579,68.86820661
2,1.27,110,8049.61,-6.668584022,31.0453084,1,0.312216382,0.510794869,0.611236332,84.041126
2,1.27,110,8050.31,-6.079913947,31.43207199,1,0.28482598,0.505926969,0.562978447,83.20383206
2,1.27,110,8051.0167,-5.501452312,31.82121402,1,0.266553491,0.490657434,0.538228172,80.65281324
2,1.27,110,8051.7633,-4.922894046,32.23833831,1,0.260019615,0.498332001,0.522529743,77.05300489
2,1.27,110,8052.4833,-4.375383065,32.65128149,1,0.262064135,0.494587688,0.531421848,82.85091702
2,1.27,110,8053.2067,-3.829634444,33.07789389,1,0.286610512,0.49474003,0.579315386,84.23535937
2,1.27,110,8053.93,-3.276025264,33.50410444,1,0.290570436,0.478183572,0.595814418,74.39562838
2,1.27,110,8054.7133,-2.651076528,33.94026302,1,0.299172297,0.513187118,0.582969225,84.96999245
2,1.27,110,8056.12,-1.496071053,34.68157784,1,0.263133119,0.490042573,0.538506617,99.1863653
2,1.27,110,8056.85,-0.941608132,35.07669188,1,0.265802574,0.472148386,0.562494875,108.3623675
2,1.27,110,8057.6133,-0.374477992,35.49194296,1,0.262692491,0.47675034,0.550298703,97.18331384
2,1.27,110,8058.37,0.174683659,35.90273027,1,0.249035284,0.474891668,0.518835994,86.46535809
2,1.27,110,8059.1433,0.733874122,36.3185423,1,0.254377997,0.494697839,0.516820795,121.328555
2,1.27,110,8059.8633,1.256227089,36.71210729,1,0.25983443,0.499544681,0.523841966,126.5315194
2,1.27,110,8060.5733,1.76746066,37.11527255,1,0.264189668,0.490298682,0.535472977,110.9169446
2,1.27,110,8061.3167,2.292645505,37.52763359,1,0.259155319,0.479802897,0.536630596,154.9055327
2,1.27,110,8062.0767,2.808315296,37.9513152,1,0.242090435,0.4971185,0.498259569,160.7936576
2,1.27,110,8063.6267,3.732240226,38.8212573,1,0.219447546,0.452005156,0.482335434,110.6582887
2,1.27,110,8184.0133,5.692688799,36.30741629,1,0.223823433,0.446353034,0.503266818,160.5864675
2,1.27,110,8184.8133,5.220773368,35.9247304,1,0.22265135,0.445410018,0.502266931,158.2020381
2,1.27,110,8185.6133,4.726636944,35.54507568,1,0.231550249,0.42603649,0.536639607,161.6849546
2,1.27,110,8186.48,4.151204054,35.17954397,1,0.217201001,0.436279902,0.495209955,135.6062347
2,1.27,110,8187.3133,3.586256223,34.86632187,1,0.221145774,0.452114192,0.490979391,121.0948514
2,1.27,110,8188.1033,3.031676462,34.55362373,1,0.240103871,0.457579813,0.523478538,114.8908163
2,1.27,110,8188.8933,2.459941242,34.19188429,1,0.255788841,0.470829995,0.543569182,91.87687521
2,1.27,110,8189.6567,1.898792425,33.7975871,1,0.262032535,0.482351501,0.544181849,88.81254262
2,1.27,110,8190.4,1.338254789,33.39923902,1,0.284739682,0.489163634,0.582094953,82.95454792
2,1.27,110,8191.13,0.773002195,33.00004028,1,0.26861546,0.487766032,0.549830985,78.83474701
2,1.27,110,8191.87,0.204830311,32.59731725,1,0.270328481,0.483874866,0.553804768,79.31794803
2,1.27,110,8192.6267,-0.374655697,32.17901012,1,0.259941425,0.49855663,0.52696629,84.24916599
2,1.27,110,8193.3333,-0.906512174,31.77621095,1,0.271851363,0.48712259,0.555101361,95.53005147
2,1.27,110,8194.08,-1.447543086,31.33118919,1,0.28451531,0.487679373,0.583406487,100.7811129
2,1.27,110,8194.8233,-1.990967875,30.885587,1,0.297028206,0.496317726,0.598463828,86.76427812
2,1.27,110,8196.2833,-3.143322918,30.12904523,1,0.283384531,0.492071152,0.571269211,67.67085341
2,1.27,110,8197.0267,-3.783227391,29.79899933,1,0.285203395,0.511098904,0.55801997,66.0394524
2,1.27,110,8197.73,-4.424032578,29.50154542,1,0.307506439,0.518030334,0.593607012,76.4877926
2,1.27,110,8198.4233,-5.074517319,29.22811279,1,0.275073155,0.533291087,0.524272254,82.65423863
2,1.27,110,8199.0767,-5.694224553,29.00486123,1,0.290109982,0.499955634,0.57107948,88.73915592
2,1.27,110,8199.82,-6.391553101,28.77914479,1,0.288360697,0.506250437,0.569600886,96.98429609
2,1.27,110,8200.5333,-7.050204052,28.57161469,1,0.269710915,0.508329888,0.532251187,92.7286852
2,1.27,110,8201.2367,-7.684449418,28.36347842,1,0.258420227,0.496327372,0.522420468,127.3705724
2,1.27,110,8224.1067,-16.46648484,23.08652714,1,0.223379421,0.436016535,0.504855659,148.2776456
2,1.27,110,8224.9567,-16.95392923,22.65745653,1,0.233033673,0.466531119,0.507600398,111.5533652
2,1.27,110,8225.7033,-17.43241035,22.2544313,1,0.265814124,0.458129093,0.576353721,91.45879991
2,1.27,110,8226.5,-17.95666737,21.80390542,1,0.250859343,0.474681035,0.528935948,75.84098883
2,1.27,110,8227.2567,-18.45204596,21.35140003,1,0.25992081,0.470143618,0.548796092,86.87009011
2,1.27,110,8228.0333,-18.96913074,20.87428642,1,0.294446009,0.490900127,0.599808378,86.08944796
2,1.27,110,8228.75,-19.47045292,20.44273872,1,0.268692832,0.4725703,0.56546734,81.07289004
2,1.27,110,8229.52,-20.02310161,20.0067365,1,0.241215655,0.47770518,0.50953525,76.39156373
2,1.27,110,8230.26,-20.55253302,19.62171919,1,0.250674096,0.44351474,0.552093702,68.08617316
2,1.27,110,8231.11,-21.16440217,19.22370332,1,0.247009524,0.47179418,0.527847503,75.70779155
2,1.27,110,8232.6533,-22.31897722,18.51809525,1,0.257643648,0.494975777,0.519396426,89.33489461
2,1.27,110,8233.3833,-22.86061768,18.12434373,1,0.267105702,0.512744965,0.524036164,112.7023184
2,1.27,110,8234.0767,-23.35252053,17.69512807,1,0.264940366,0.517919801,0.518258053,112.2487909
2,1.27,110,8234.7533,-23.78846487,17.22677974,1,0.29091232,0.499686198,0.582190026,109.132411
2,1.27,110,8235.48,-24.17521144,16.68593841,1,0.263343069,0.480453312,0.544310869,138.4023985
2,1.27,110,8236.9667,-24.64067718,15.52462318,1,0.231907086,0.464811188,0.496071843,144.6460501
2,1.27,110,8237.75,-24.68876023,14.91326594,1,0.213731706,0.468900242,0.46586082,166.5393616
2,1.27,110,8239.3133,-24.74061632,13.78851571,1,0.209316965,0.413458546,0.494137093,153.9221365
2,1.27,110,8245.06,-26.19502852,11.04222317,1,0.232464478,0.459079587,0.504395728,153.4150777
2,1.27,110,8245.85,-26.61052105,10.5655807,1,0.254789502,0.484089686,0.525148093,109.02663
2,1.27,110,8246.5967,-26.99657785,10.03916699,1,0.269410173,0.496365922,0.542097994,132.9723056
2,1.27,110,8247.3233,-27.37049816,9.469421209,1,0.275510357,0.52948758,0.525315841,106.9136903
2,1.27,110,8247.99,-27.72894371,8.919402962,1,0.291767854,0.52030015,0.560768346,97.26889538
2,1.27,110,8248.7067,-28.13776155,8.321421657,1,0.318852578,0.554662327,0.574858905,129.1681905
2,1.27,110,8249.3433,-28.51535206,7.781538219,1,0.306612077,0.551867827,0.555589693,114.744859
2,1.27,110,8250,-28.90260679,7.216740354,1,0.298412053,0.565380442,0.527807527,131.3637309
2,1.27,110,8250.6267,-29.26691103,6.674382858,1,0.312566038,0.55166872,0.566582854,126.6157561
2,1.27,110,8251.2733,-29.63346981,6.11709915,1,0.297315692,0.541614234,0.548943645,107.7579323
2,1.27,110,8251.9433,-30.00522814,5.55326477,1,0.284579071,0.520488936,0.546753354,131.0401142
2,1.27,110,8252.6533,-30.3870594,4.97166385,1,0.266322178,0.543235589,0.498635305,154.4537382
2,1.27,110,8253.2933,-30.72425616,4.462612081,1,0.270114825,0.508029335,0.524987786,170.3880491
2,1.27,110,8254.02,-31.09193494,3.901701232,1,0.25266244,0.523316133,0.487906355,170.3753911
2,1.27,110,8254.6933,-31.43209648,3.390642589,1,0.26066759,0.500756055,0.516418061,165.5206036
2,1.27,110,8255.4233,-31.80391349,2.837894473,1,0.264562779,0.512480638,0.516990579,130.1974858
2,1.27,110,8256.1233,-32.17098702,2.306156095,1,0.272275475,0.513533279,0.529204499,119.7393866
2,1.27,110,8256.8267,-32.53910427,1.761450008,1,0.283711408,0.514993338,0.550903064,135.5147536
2,1.27,110,8257.5167,-32.88733563,1.209809337,1,0.261683722,0.506926525,0.521011738,128.350308
2,1.27,110,8258.2133,-33.21501201,0.65058205,1,0.254858938,0.485783787,0.520118568,105.0026139
2,1.27,110,8258.9667,-33.56365876,0.06528115,1,0.258678139,0.468112635,0.547471102,130.9681063
2,1.27,110,8259.75,-33.92187526,-0.527713303,1,0.235188104,0.490368011,0.488873667,125.7472446
2,1.27,110,8260.4567,-34.24266691,-1.051404561,1,0.246944502,0.454180582,0.535626256,129.0891881
2,1.27,110,8261.2733,-34.61889455,-1.624238375,1,0.225823718,0.459730962,0.495257501,156.4637154
2,1.27,110,8262.0433,-34.99224755,-2.128476576,1,0.227887941,0.435551931,0.51678086,166.1987607
2,1.27,110,8262.89,-35.41314369,-2.65219621,1,0.215507533,0.447896128,0.481145346,149.7050576
2,1.27,110,8263.6933,-35.81921697,-3.127639678,1,0.237716432,0.44114779,0.532406586,136.7273635
2,1.27,110,8265.25,-36.65995822,-4.010150553,1,0.239990074,0.466061684,0.503939837,158.0063844
2,1.27,110,8266.0567,-37.1652571,-4.418247418,1,0.23383566,0.499711837,0.474317292,100.895093
2,1.27,110,8266.7567,-37.62785209,-4.745558455,1,0.241331725,0.491519182,0.494725877,16.87435141
2,1.27,110,8267.4767,-38.10231408,-5.05925065,1,0.224140363,0.465235564,0.47879585,94.97582105
2,1.27,110,8268.26,-38.6134644,-5.36400323,1,0.219606579,0.448174017,0.486896348,23.45448943
2,1.27,110,8269.0733,-39.14776936,-5.657210286,1,0.21618497,0.451706171,0.472629711,127.3089101
2,1.27,110,8269.89,-39.69338004,-5.939947525,1,0.224871083,0.476542702,0.473425529,110.8199096
2,1.27,110,8270.6408,-40.20705643,-6.224704911,1,0.239609454,0.501537563,0.484516713,156.7982212
2,1.27,110,8272.0967,-41.28348917,-6.826959883,1,0.247530947,0.515085503,0.484780989,103.0772659
2,1.27,110,8272.7833,-41.84945469,-7.082236413,1,0.277768843,0.510460106,0.539759664,101.5410851
2,1.27,110,8273.5,-42.48748371,-7.307613953,1,0.31660542,0.53091468,0.596339548,135.3946249
2,1.27,110,8274.1567,-43.09091918,-7.490177745,1,0.308121337,0.515579413,0.597621491,150.8174081
2,1.27,110,8274.84,-43.69842446,-7.685849667,1,0.258160866,0.483019408,0.532689,154.6732854
2,1.27,110,8275.59,-44.3267017,-7.903437561,1,0.241383704,0.458906159,0.52175633,148.5184393
2,1.27,110,8276.3867,-44.96621778,-8.132033484,1,0.227676384,0.468579366,0.487384725,97.10306571
2,1.27,110,8277.15,-45.57997157,-8.327393329,1,0.263549353,0.461435246,0.566597024,94.28611744
2,1.27,110,8277.9433,-46.23465204,-8.490528032,1,0.233716531,0.485814318,0.489173503,90.74028023
2,1.27,110,8278.66,-46.83907718,-8.605960288,1,0.248906169,0.456285662,0.542808979,75.52765723
2,1.27,110,8279.4567,-47.50288882,-8.701315362,1,0.225325269,0.453562072,0.494753375,57.88254518
2,1.27,110,8330.2467,-54.01794529,-16.49023743,1,0.323702024,0.611440314,0.529409031,148.5737271
2,1.27,110,8330.8067,-54.09721873,-15.93830547,1,0.398895831,0.673474604,0.592295283,27.89309703
2,1.27,110,8331.28,-54.19655185,-15.40653997,1,0.401112249,0.62353593,0.643286505,58.47880695
2,1.27,110,8332.3867,-54.58691714,-14.12575238,1,0.325702706,0.613260886,0.531099755,54.54121826
2,1.27,110,8332.9533,-54.85618936,-13.52042603,1,0.325083968,0.563790147,0.576604557,93.57210614
2,1.27,110,8333.6033,-55.21002176,-12.86967407,1,0.297010977,0.577871996,0.513973645,97.93448079
2,1.27,110,8334.19,-55.55449463,-12.31477789,1,0.314878486,0.578165113,0.54461689,133.5516749
2,1.27,110,8334.7667,-55.89978838,-11.80301434,1,0.286916156,0.524165137,0.547377413,100.7229979
2,1.27,110,8336.12,-56.65587688,-10.6884029,1,0.288654445,0.538861456,0.535674693,59.75661935
2,1.27,110,8336.7767,-57.03476962,-10.17303632,1,0.282654087,0.519466288,0.535144082,34.63059045
2,1.27,110,8337.4933,-57.46325233,-9.645102807,1,0.294045267,0.527730601,0.557188206,104.8577583
2,1.27,110,8340.1433,-59.10946609,-9.049894781,1,0.250112269,0.554196563,0.44792342,113.3869741
2,1.27,110,8340.8033,-59.40750501,-9.483359139,1,0.310121397,0.608491513,0.509656076,105.7285428
2,1.27,110,8342.0167,-59.86275144,-10.59847243,1,0.316762753,0.572459178,0.553336841,121.2684018
2,1.27,110,8342.6433,-60.13355763,-11.17812033,1,0.261372732,0.572446663,0.464909414,153.6123956
